"insect_taxon","fungal_taxon","t_stat","p_perm","q_value_within_insect","q_value_global","insect_family","insect_subfamily","insect_genus","insect_species","fungal_kingdom","fungal_phylum","fungal_class","fungal_order","fungal_family","fungal_genus","fungal_species","direction"
"Pityogenes hopkinsi","ASV_729",2.41389270806393,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_816",2.6787872355626,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_998",2.70009339559513,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Irpicaceae","g__Irpex","s__lacteus","positive"
"Pityogenes hopkinsi","ASV_1070",3.24407625361279,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporales_fam_Incertae_sedis","g__Chaetophoma",NA,"positive"
"Pityogenes hopkinsi","ASV_1555",2.65903620471799,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Erysiphales","f__Erysiphaceae","g__Podosphaera","s__leucotricha","positive"
"Pityogenes hopkinsi","ASV_1556",2.51297383351116,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Chytridiomycota","c__Spizellomycetes","o__Spizellomycetales","f__Powellomycetaceae","g__Thoreauomyces",NA,"positive"
"Pityogenes hopkinsi","ASV_1646",-2.33109675852517,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Ophiostomatales","f__Ophiostomataceae","g__Raffaelea","s__arxii","negative"
"Pityogenes hopkinsi","ASV_1876",-2.12299812771501,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Naganishia","s__albida","negative"
"Pityogenes hopkinsi","ASV_2345",2.48947305509447,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales",NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_2832",-2.7963455529035,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Parafenestella","s__austriaca","negative"
"Pityogenes hopkinsi","ASV_2871",-2.84241649530198,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Mycenaceae","g__Mycena","s__abramsii","negative"
"Pityogenes hopkinsi","ASV_3257",-1.63296774680973,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Chaetomellaceae","g__Chaetomella","s__oblonga","negative"
"Pityogenes hopkinsi","ASV_3275",2.40163848382859,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Schizoporaceae","g__Hyphodontia","s__subalutacea","positive"
"Pityogenes hopkinsi","ASV_3422",3.28014476348729,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Coryneliales","f__Coryneliaceae","g__Caliciopsis","s__pinea","positive"
"Pityogenes hopkinsi","ASV_3687",-2.73521332739081,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Meruliaceae","g__Scopuloides",NA,"negative"
"Pityogenes hopkinsi","ASV_3820",3.21343473939446,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_4137",-2.81333718294468,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_4784",3.76449183989421,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_4831",-2.81278025649635,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_5036",2.59308946429185,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota",NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_8177",-3.42290486235025,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis","s__cinerea","negative"
"Pityogenes hopkinsi","ASV_9342",-2.65021079221147,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_9624",-3.19880585069427,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricostilbomycetes","o__Agaricostilbales","f__Agaricostilbales_fam_Incertae_sedis","g__Agaricostilbales_gen_Incertae_sedis",NA,"negative"
"Pityogenes hopkinsi","ASV_9635",-2.89131960571305,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_9981",-2.32370948623007,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_10013",-2.42444119647417,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_10321",-3.23744120245729,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_10720",-2.71478648932257,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Atheliales","f__Byssocorticiaceae","g__Byssocorticiaceae_gen_Incertae_sedis",NA,"negative"
"Pityogenes hopkinsi","ASV_13398",-1.59824549225447,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__victoriae","negative"
"Pityogenes hopkinsi","ASV_14127",-3.1579995796617,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lophiostomataceae","g__Neovaginatispora","s__clematidis","negative"
"Pityogenes hopkinsi","ASV_17203",-2.72826312244588,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis","s__clastophylla","negative"
"Pityogenes hopkinsi","ASV_18355",-2.66824205183303,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Caliciales","f__Caliciaceae","g__Amandinea","s__lecideina","negative"
"Pityogenes hopkinsi","ASV_20518",-2.66297696621425,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Sporobolomyces","s__cellobiolyticus","negative"
"Pityogenes hopkinsi","ASV_21793",-2.50880600721191,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Caliciales","f__Caliciaceae","g__Buellia","s__erubescens","negative"
"Pityogenes hopkinsi","ASV_23492",-2.38854900217564,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_23561",-2.41027793261658,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Spiculogloeomycetes","o__Spiculogloeales","f__Spiculogloeaceae","g__Phyllozyma","s__jiayinensis","negative"
"Pityogenes hopkinsi","ASV_23889",-2.24154823616502,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideaceae","g__Coniozyma","s__leucospermi","negative"
"Pityogenes hopkinsi","ASV_24975",-2.74472203350576,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Sarocladiaceae","g__Parasarocladium","s__fusiforme","negative"
"Pityogenes hopkinsi","ASV_25425",-2.85889313406034,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Dacrymycetes","o__Dacrymycetales","f__Dacrymycetaceae","g__Dacrymyces","s__chrysospermus","negative"
"Pityogenes hopkinsi","ASV_27514",-2.77339246214221,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Ramularia",NA,"negative"
"Pityogenes hopkinsi","ASV_29419",-2.7496854389602,0.008,0.0879306759098787,0.854731749460043,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Capnodiaceae","g__Scorias","s__mangiferae","negative"
"Pityogenes hopkinsi","ASV_176",2.59114253220558,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Coryneliales","f__Coryneliaceae","g__Coryneliaceae_gen_Incertae_sedis",NA,"positive"
"Pityogenes hopkinsi","ASV_263",2.56281465587384,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","positive"
"Pityogenes hopkinsi","ASV_279",2.26189963965948,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Microstromatales","f__Microstromatales_fam_Incertae_sedis","g__Pseudomicrostroma","s__phylloplanum","positive"
"Pityogenes hopkinsi","ASV_298",2.83033331225898,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Thelebolales","f__Pseudeurotiaceae","g__Hyphozyma","s__roseonigra","positive"
"Pityogenes hopkinsi","ASV_505",-2.69467158004504,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_548",-2.81253056459704,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Debaryomycetaceae","g__Peterozyma","s__xylosa","negative"
"Pityogenes hopkinsi","ASV_1077",2.41011877854327,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Capnodiales_fam_Incertae_sedis","g__Microcyclospora","s__malicola","positive"
"Pityogenes hopkinsi","ASV_1154",-3.42779365120791,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_1232",2.69024294127875,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_1316",4.45433620665154,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sareomycetes","o__Sareales","f__Sareaceae","g__Sarea","s__resinae","positive"
"Pityogenes hopkinsi","ASV_1324",2.79853975805784,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Phaeotremellaceae","g__Phaeotremella",NA,"positive"
"Pityogenes hopkinsi","ASV_1370",-3.62712365020641,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_1482",-2.48660580078985,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala",NA,"negative"
"Pityogenes hopkinsi","ASV_1671",2.88380481508468,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Diatrypaceae",NA,NA,"positive"
"Pityogenes hopkinsi","ASV_1836",-2.56584708529911,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora",NA,"negative"
"Pityogenes hopkinsi","ASV_2081",-2.23612282328292,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_2102",-3.43516512983822,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellaceae","g__Tremella","s__globispora","negative"
"Pityogenes hopkinsi","ASV_2108",-2.58826373490137,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_2182",3.31620912630426,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales",NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_2274",1.80907753531314,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Neocucurbitaria","s__quercina","positive"
"Pityogenes hopkinsi","ASV_2354",-2.716964577494,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Botryosphaeriales","f__Botryosphaeriaceae","g__Diplodia",NA,"negative"
"Pityogenes hopkinsi","ASV_2593",3.06698577416857,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Valsa",NA,"positive"
"Pityogenes hopkinsi","ASV_2827",3.27784051583677,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_3550",3.28121054552424,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes",NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_4255",2.9467382836789,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_4291",-2.10332720695893,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Neocucurbitaria","s__quercina","negative"
"Pityogenes hopkinsi","ASV_4646",-3.21954635357513,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala",NA,"negative"
"Pityogenes hopkinsi","ASV_4669",-1.84575514837426,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__pseudopenaeus","negative"
"Pityogenes hopkinsi","ASV_4937",4.30584064008315,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Stereaceae","g__Stereum","s__sanguinolentum","positive"
"Pityogenes hopkinsi","ASV_4992",-2.73154916409116,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Caliciales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_5089",2.56011021037801,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes",NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_5684",-2.35813031670295,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_5689",-2.28169402462927,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina","s__letifera","negative"
"Pityogenes hopkinsi","ASV_6033",-2.62428521711665,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellaceae","g__Tremella","s__nivalis","negative"
"Pityogenes hopkinsi","ASV_6296",-2.65726845103142,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Pucciniomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_7414",4.20116216163928,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporaceae","g__Rhodonia","s__placenta","positive"
"Pityogenes hopkinsi","ASV_8116",2.06003086698523,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Meruliaceae","g__Phlebia","s__subserialis","positive"
"Pityogenes hopkinsi","ASV_8205",-2.53336698787494,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__cladosporioides","negative"
"Pityogenes hopkinsi","ASV_8248",-2.28620414649882,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Ramularia",NA,"negative"
"Pityogenes hopkinsi","ASV_8753",-2.81048178475032,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_10719",-2.75344755106956,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Fomitopsidaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_11734",-2.86978202096856,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_12370",-2.42911355943774,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Aureobasidiaceae","g__Kabatiella",NA,"negative"
"Pityogenes hopkinsi","ASV_12734",-2.03067187761905,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Corticiales","f__Corticiaceae","g__Mycobernardia","s__incrustans","negative"
"Pityogenes hopkinsi","ASV_13634",-2.63200832936195,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Erythrobasidiales","f__Erythrobasidiaceae","g__Erythrobasidium",NA,"negative"
"Pityogenes hopkinsi","ASV_15150",-2.48988807405948,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_15485",-2.39786088506999,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_15701",-2.43567230803446,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_15790",-2.38291785618505,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Ramularia",NA,"negative"
"Pityogenes hopkinsi","ASV_15798",-2.72938185972746,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina",NA,"negative"
"Pityogenes hopkinsi","ASV_16223",-2.71604802755041,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_17354",-2.33866618946374,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Myriangiales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_18535",-2.18591808544316,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_20375",-2.93544554668174,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_20815",-2.76316064266896,0.009,0.0898866141732283,0.860139876352396,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Rhynchogastremataceae","g__Papiliotrema","s__wisconsinensis","negative"
