"insect_taxon","fungal_taxon","t_stat","p_perm","q_value_within_insect","q_value_global","insect_family","insect_subfamily","insect_genus","insect_species","fungal_kingdom","fungal_phylum","fungal_class","fungal_order","fungal_family","fungal_genus","fungal_species","direction"
"Hylastes opacus","ASV_599",-2.91272739069266,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideaceae","g__Rhizosphaera",NA,"negative"
"Hylastes opacus","ASV_742",4.87851007335867,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Pichiaceae","g__Nakazawaea","s__ishiwadae","positive"
"Hylastes opacus","ASV_804",3.3908943541213,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Hylastes opacus","ASV_886",-2.08726548799839,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales",NA,NA,NA,"negative"
"Hylastes opacus","ASV_930",-2.46246320086501,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Sporobolomyces","s__cellobiolyticus","negative"
"Hylastes opacus","ASV_959",3.28371315252601,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariomycetes_ord_Incertae_sedis","f__Thyridiaceae","g__Thyridium",NA,"positive"
"Hylastes opacus","ASV_1129",-2.73788839678357,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Basidiomycota","c__Microbotryomycetes",NA,NA,NA,NA,"negative"
"Hylastes opacus","ASV_1171",3.4311373259423,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Fenestellaceae","g__Fenestella",NA,"positive"
"Hylastes opacus","ASV_1196",-2.75453821146088,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales",NA,NA,NA,"negative"
"Hylastes opacus","ASV_1398",-3.19791874257933,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Hylastes opacus","ASV_1436",3.89525195229144,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymosphaeriaceae","g__Paracamarosporium",NA,"positive"
"Hylastes opacus","ASV_1750",4.68885305502424,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"positive"
"Hylastes opacus","ASV_1755",-3.57240886669091,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Sporobolomyces","s__roseus","negative"
"Hylastes opacus","ASV_1785",-2.04804237711919,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Hylastes opacus","ASV_1793",4.38338492617557,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Mycosphaerella","s__latebrosa","positive"
"Hylastes opacus","ASV_1814",-2.78501137326235,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Hylastes opacus","ASV_1834",3.10664094726235,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__Lecanoraceae","g__Lecanora","s__sarcopidoides","positive"
"Hylastes opacus","ASV_1848",3.42850428332058,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Graphostromataceae","g__Biscogniauxia",NA,"positive"
"Hylastes opacus","ASV_2014",-2.07728252137072,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina",NA,"negative"
"Hylastes opacus","ASV_2191",4.36238185240495,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora",NA,"positive"
"Hylastes opacus","ASV_2694",-2.91106497410528,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Basidiomycota",NA,NA,NA,NA,NA,"negative"
"Hylastes opacus","ASV_2911",5.06965458550815,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae",NA,NA,"positive"
"Hylastes opacus","ASV_2969",3.3437832936587,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Hylastes opacus","ASV_4041",4.40606923997613,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Mycosphaerella","s__latebrosa","positive"
"Hylastes opacus","ASV_5013",3.8663892060496,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Diatrypaceae","g__Diatrype","s__stigma","positive"
"Hylastes opacus","ASV_5229",5.87614722178929,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales",NA,NA,NA,"positive"
"Hylastes opacus","ASV_5528",-2.39564816031638,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Basidiomycota","c__Agaricostilbomycetes","o__Agaricostilbales","f__Chionosphaeraceae","g__Mycogloea","s__nipponica","negative"
"Hylastes opacus","ASV_5690",4.901009931256,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Sydowiaceae","g__Cainiella","s__borealis","positive"
"Hylastes opacus","ASV_5861",4.59533065704647,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Mycosphaerella","s__latebrosa","positive"
"Hylastes opacus","ASV_6402",-2.41484944224244,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"negative"
"Hylastes opacus","ASV_6422",5.94276713745573,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Irpicaceae","g__Irpex","s__lacteus","positive"
"Hylastes opacus","ASV_6557",-2.42015166328273,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales","f__Mrakiaceae","g__Krasilnikovozyma","s__huempii","negative"
"Hylastes opacus","ASV_6558",-2.87519915154579,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Acrodontium","s__luzulae","negative"
"Hylastes opacus","ASV_6559",-2.81657088302656,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae",NA,NA,"negative"
"Hylastes opacus","ASV_6606",-2.27029726616317,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleraceae","g__Genolevuria",NA,"negative"
"Hylastes opacus","ASV_6674",2.56716343429938,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__atrosanguineum","positive"
"Hylastes opacus","ASV_6773",-2.77517748947772,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales",NA,NA,NA,"negative"
"Hylastes opacus","ASV_8004",3.41466269581204,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Togniniales","f__Togniniaceae","g__Phaeoacremonium",NA,"positive"
"Hylastes opacus","ASV_8703",-2.14193639930999,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Hylastes opacus","ASV_8772",-3.50925261877772,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Basidiomycota","c__Dacrymycetes","o__Dacrymycetales","f__Dacrymycetaceae","g__Dacrymyces","s__chrysospermus","negative"
"Hylastes opacus","ASV_9132",-2.08457799498958,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Dermateaceae","g__Pyrenopeziza","s__caespiticia","negative"
"Hylastes opacus","ASV_10024",-1.6989584505534,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Venturiales","f__Venturiaceae",NA,NA,"negative"
"Hylastes opacus","ASV_10293",-3.1606648780251,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Microbotryomycetes_ord_Incertae_sedis","f__Colacogloeaceae","g__Colacogloeaceae_gen_Incertae_sedis",NA,"negative"
"Hylastes opacus","ASV_10374",-1.81490160623995,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiales_fam_Incertae_sedis","g__Chalara",NA,"negative"
"Hylastes opacus","ASV_10762",5.48031877273544,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Cerrenaceae","g__Radulodon","s__americanus","positive"
"Hylastes opacus","ASV_10841",3.40729172428236,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Venturiales","f__Venturiaceae","g__Venturia",NA,"positive"
"Hylastes opacus","ASV_10926",3.25706676728909,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Leptospora","s__rubella","positive"
"Hylastes opacus","ASV_11070",-2.29923593022534,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Parafenestella","s__ontariensis","negative"
"Hylastes opacus","ASV_11336",-2.0659776737402,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideomycetidae_ord_Incertae_sedis","f__Pseudoperisporiaceae","g__Eudimeriolum",NA,"negative"
"Hylastes opacus","ASV_11466",-1.9179494231725,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Phaeomoniellales","f__Phaeomoniellaceae",NA,NA,"negative"
"Hylastes opacus","ASV_11995",-2.24999430302621,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__elegans","negative"
"Hylastes opacus","ASV_12276",3.2935319279311,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Hydnaceae","g__Sistotrema","s__porulosum","positive"
"Hylastes opacus","ASV_12408",-3.3810331152221,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Hylastes opacus","ASV_12446",-2.23419479851453,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Xenophoma","s__puncteliae","negative"
"Hylastes opacus","ASV_12729",5.74514656767827,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Sebacinales","f__Sebacinaceae","g__Chaetospermum",NA,"positive"
"Hylastes opacus","ASV_13151",-2.24888106180265,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Hylastes opacus","ASV_13474",-2.14639672308133,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Thyronectria",NA,"negative"
"Hylastes opacus","ASV_13755",-2.39818591392684,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Hylastes opacus","ASV_15341",-2.21626202453929,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sporidesmiales","f__Sporidesmiaceae","g__Sporidesmium","s__pachyanthicola","negative"
"Hylastes opacus","ASV_15953",-1.80254080973922,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora",NA,"negative"
"Hylastes opacus","ASV_16138",3.48805786768462,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Hyaloscyphaceae","g__Fuscolachnum","s__inopinatum","positive"
"Hylastes opacus","ASV_16214",3.44736019412244,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Verrucariales","f__Verrucariaceae","g__Verrucariaceae_gen_Incertae_sedis",NA,"positive"
"Hylastes opacus","ASV_16526",5.74838604533552,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Coryneliales","f__Coryneliaceae","g__Caliciopsis","s__orientalis","positive"
"Hylastes opacus","ASV_20031",5.2984154833607,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Verrucariales","f__Verrucariaceae","g__Verrucariaceae_gen_Incertae_sedis",NA,"positive"
"Hylastes opacus","ASV_20258",-2.4740528341609,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,"negative"
"Hylastes opacus","ASV_20804",3.67790419397963,0.001,0.0893239436619718,0.281706150341686,"Curculionidae","Scolytinae","Hylastes","Hylastes opacus","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_16",-1.77498177619945,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Dipodascaceae","g__Geotrichum","s__silvicola","negative"
"Pityogenes hopkinsi","ASV_82",2.08230697885338,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_703",2.06712013693066,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Diatrypaceae","g__Diatrype","s__stigma","positive"
"Pityogenes hopkinsi","ASV_1637",2.27694807457884,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Diatrypaceae","g__Diatrype","s__stigma","positive"
"Pityogenes hopkinsi","ASV_2560",-1.93791696512592,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Microstromatales","f__Microstromatales_fam_Incertae_sedis","g__Pseudomicrostroma","s__phylloplanum","negative"
"Pityogenes hopkinsi","ASV_2626",-2.05501449243,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_3298",3.0425359812575,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_4211",-2.15734567399669,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_4504",2.35320684163403,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Radulomycetaceae","g__Radulomyces","s__paumanokensis","positive"
"Pityogenes hopkinsi","ASV_5170",-2.43463631507917,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideaceae","g__Coniozyma","s__leucospermi","negative"
"Pityogenes hopkinsi","ASV_5967",-1.92749045393618,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Phanerochaetaceae","g__Phanerochaete","s__sordida","negative"
"Pityogenes hopkinsi","ASV_6164",-2.24194738509349,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_7510",-2.34443302044731,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideales_fam_Incertae_sedis","g__Dothideales_gen_Incertae_sedis",NA,"negative"
"Pityogenes hopkinsi","ASV_9468",-2.13801024877439,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Microbotryomycetes_ord_Incertae_sedis","f__Microbotryomycetes_fam_Incertae_sedis","g__Curvibasidium",NA,"negative"
"Pityogenes hopkinsi","ASV_10118",-2.30067341446482,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Exobasidiales","f__Exobasidiaceae","g__Exobasidium","s__dubium","negative"
"Pityogenes hopkinsi","ASV_10193",-2.11500499871366,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__heimaeyensis","negative"
"Pityogenes hopkinsi","ASV_10382",-2.47231488205193,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Lachnocladiaceae","g__Dichostereum","s__pallescens","negative"
"Pityogenes hopkinsi","ASV_10719",-2.41842365194249,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Fomitopsidaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_11645",-3.02583908739041,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__Lecanoraceae","g__Lecanora",NA,"negative"
"Pityogenes hopkinsi","ASV_15816",-2.50030104950925,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Mycenaceae","g__Mycena","s__meliigena","negative"
"Pityogenes hopkinsi","ASV_16337",-2.0917761662348,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_17795",-2.54850408381006,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_21608",-2.40193120751935,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Sirobasidiaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_23981",-2.29982977304442,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiomycetes_ord_Incertae_sedis","f__Buckleyzymaceae","g__Buckleyzyma","s__aurantiaca","negative"
"Pityogenes hopkinsi","ASV_25426",-1.79776380851548,0.021,0.0912205479452055,0.566052528334786,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_26",2.79715338816515,0.022,0.093514745308311,0.571339353212936,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__cladosporioides","positive"
"Pityogenes hopkinsi","ASV_84",2.29793570751163,0.022,0.093514745308311,0.571339353212936,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__herbarum","positive"
"Pityogenes hopkinsi","ASV_418",2.24719692263087,0.022,0.093514745308311,0.571339353212936,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Microcera","s__physciae","positive"
"Pityogenes hopkinsi","ASV_432",-1.98561988523547,0.022,0.093514745308311,0.571339353212936,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Candelariomycetes","o__Candelariales","f__Candelariaceae","g__Candelaria","s__concolor","negative"
"Pityogenes hopkinsi","ASV_1088",-1.82467143281446,0.022,0.093514745308311,0.571339353212936,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Hannaella","s__luteola","negative"
"Pityogenes hopkinsi","ASV_1143",2.11532747443516,0.022,0.093514745308311,0.571339353212936,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae",NA,NA,"positive"
"Pityogenes hopkinsi","ASV_1214",2.17752367701336,0.022,0.093514745308311,0.571339353212936,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota",NA,NA,NA,NA,NA,"positive"
