	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_696	100	100	100	100	100	100	100
ASV_697	100	100	100	100	100	100	61
ASV_698	100	100	100	100	100	100	100
ASV_699	100	100	100	100	100	100	100
ASV_700	100	100	100	100	100	100	100
ASV_701	100	100	100	100	48	48	48
ASV_702	100	100	100	100	100	93	93
ASV_703	100	100	100	100	100	100	100
ASV_704	100	100	100	100	100	100	88
ASV_705	97	13	13	13	13	13	13
ASV_706	100	100	100	100	100	100	79
ASV_707	100	100	100	100	100	100	80
ASV_708	100	100	100	100	97	97	97
ASV_709	100	100	100	100	66	53	52
ASV_710	100	61	61	61	61	61	61
ASV_711	100	100	100	100	100	100	100
ASV_712	100	91	91	91	91	91	83
ASV_713	100	100	100	98	98	98	70
ASV_714	100	100	100	100	95	95	92
ASV_715	41	41	41	41	41	41	41
ASV_716	100	88	88	77	75	75	75
ASV_717	95	95	56	56	50	30	30
ASV_718	100	100	100	100	100	100	100
ASV_719	94	93	89	89	82	72	49
ASV_720	99	99	97	97	52	52	47
ASV_721	100	30	30	30	30	30	30
ASV_722	100	100	100	100	100	100	100
ASV_723	99	99	99	99	99	99	90
ASV_724	0	0	0	0	0	0	0
ASV_725	100	100	100	100	100	100	99
ASV_726	100	90	90	89	88	59	59
ASV_727	94	38	38	38	38	38	37
ASV_728	100	79	79	28	28	28	28
ASV_729	93	56	55	45	35	35	35
ASV_730	100	98	98	98	98	98	98
ASV_731	95	95	79	68	51	27	15
ASV_732	99	60	58	58	51	51	51
ASV_733	100	100	100	100	44	44	44
ASV_734	74	73	28	10	8	0	0
ASV_735	98	98	89	80	75	59	44
ASV_736	100	94	92	92	51	47	47
ASV_737	86	72	72	72	45	45	19
ASV_738	100	100	100	100	100	92	92
ASV_739	100	100	100	100	100	100	53
ASV_740	100	100	100	100	100	100	100
ASV_741	100	100	100	100	100	100	100
ASV_742	100	100	81	81	81	81	51
ASV_743	100	100	100	100	100	100	41
ASV_744	100	100	55	48	48	48	48
ASV_745	100	100	100	100	100	100	97
ASV_746	100	100	49	49	49	49	49
ASV_747	86	84	79	79	76	76	52
ASV_748	29	29	29	29	29	29	25
ASV_749	100	100	100	100	99	99	94
ASV_750	100	99	99	99	99	99	62
ASV_751	100	100	100	100	100	100	92
ASV_752	46	38	0	0	0	0	0
ASV_753	100	100	100	100	100	98	98
ASV_754	100	100	99	97	97	97	97
ASV_755	100	100	100	100	100	82	81
ASV_756	100	100	100	100	100	100	99
ASV_757	88	81	27	22	16	16	1
ASV_758	95	95	95	95	95	95	90
ASV_759	100	36	36	34	34	34	34
ASV_760	100	100	100	100	100	100	100
ASV_761	87	87	87	69	69	69	64
ASV_762	69	69	69	41	25	25	25
ASV_763	98	97	96	95	94	94	94
ASV_764	36	36	36	36	36	36	36
ASV_765	100	100	100	100	95	95	58
ASV_766	100	100	100	100	88	88	88
ASV_767	100	100	100	100	100	100	99
ASV_768	100	54	54	54	54	54	54
ASV_769	100	100	100	100	100	98	79
ASV_770	100	100	100	100	100	59	59
ASV_771	100	100	100	100	61	61	61
ASV_772	89	89	89	89	89	85	35
ASV_773	100	100	96	96	96	96	96
ASV_774	100	100	100	100	97	97	55
ASV_775	100	100	100	83	83	80	80
ASV_776	100	100	100	100	86	82	17
ASV_777	100	100	100	98	98	82	82
ASV_778	100	100	100	99	97	90	55
ASV_779	94	18	18	18	18	18	18
ASV_780	97	97	97	97	97	92	92
ASV_781	100	100	100	100	100	100	89
ASV_782	100	100	100	100	100	100	99
ASV_783	62	62	62	62	62	62	62
ASV_784	99	99	99	99	99	99	99
ASV_785	100	100	100	100	100	100	100
ASV_786	45	45	45	45	45	45	45
ASV_787	100	100	100	100	100	100	78
ASV_788	100	100	47	47	47	47	36
ASV_789	100	100	100	100	100	100	99
ASV_790	100	100	100	58	58	58	58
ASV_791	100	100	100	100	100	100	100
ASV_792	100	100	100	100	100	100	76
ASV_793	97	97	97	97	97	97	87
ASV_794	37	37	37	37	37	35	35
ASV_795	69	63	16	4	4	4	3
ASV_796	100	100	99	99	99	99	47
ASV_797	100	100	100	100	100	100	100
ASV_798	100	92	91	91	91	79	67
ASV_799	100	100	100	100	100	100	100
ASV_800	100	100	100	100	44	44	44
ASV_801	100	100	100	100	62	59	55
ASV_802	100	100	100	100	100	100	85
ASV_803	100	100	100	100	100	100	100
ASV_804	100	17	17	17	17	17	17
ASV_805	100	100	100	100	100	70	70
ASV_806	100	100	100	100	99	99	99
ASV_807	100	100	100	100	100	99	72
ASV_808	100	100	100	100	100	100	97
ASV_809	100	89	89	76	76	76	76
ASV_810	100	100	100	100	100	100	77
ASV_811	6	6	6	3	3	3	3
ASV_812	100	100	100	100	100	100	54
ASV_813	100	92	92	92	92	81	53
ASV_814	100	100	100	100	100	100	98
ASV_815	100	100	100	100	100	100	99
ASV_816	75	75	75	75	49	49	49
ASV_817	99	99	99	99	99	50	50
ASV_818	100	100	100	100	100	100	91
ASV_819	100	100	100	100	36	36	36
ASV_820	100	100	100	100	86	82	55
ASV_821	100	100	100	100	100	100	98
ASV_822	55	55	55	55	55	55	55
ASV_823	100	53	53	53	53	53	53
ASV_824	100	65	65	64	64	45	33
ASV_825	100	100	100	100	100	100	86
ASV_826	100	31	31	31	31	31	31
ASV_827	100	100	100	100	100	100	69
ASV_828	100	100	100	100	100	100	100
ASV_829	93	91	91	91	90	86	57
ASV_830	100	100	100	100	100	96	96
ASV_831	100	73	73	28	28	28	28
ASV_832	100	100	100	100	100	100	91
ASV_833	98	96	89	86	78	30	30
ASV_834	100	100	100	100	100	100	42
ASV_835	99	97	69	35	30	17	17
ASV_836	100	100	100	100	100	100	72
ASV_837	100	100	100	100	100	100	76
ASV_838	90	45	45	45	45	45	45
ASV_839	93	83	74	74	70	11	2
ASV_840	30	30	30	30	30	30	30
ASV_841	100	99	99	99	99	47	45
ASV_842	100	100	100	100	100	100	100
ASV_843	100	100	100	100	100	99	99
ASV_844	100	100	48	48	48	48	48
ASV_845	87	67	67	67	67	66	19
ASV_846	64	64	47	47	47	47	47
ASV_847	100	100	100	100	100	100	100
ASV_848	100	97	97	97	97	64	60
ASV_849	100	100	100	100	100	100	42
ASV_850	99	98	98	98	98	98	98
ASV_851	100	99	99	99	96	94	89
ASV_852	100	100	100	100	100	100	54
ASV_853	99	98	98	98	53	14	10
ASV_854	100	100	100	100	100	100	57
ASV_855	100	100	100	100	100	100	51
ASV_856	99	99	90	83	35	35	32
ASV_857	97	97	91	87	82	80	73
ASV_858	100	98	97	97	93	93	93
ASV_859	95	95	95	37	37	37	37
ASV_860	100	100	100	100	100	100	97
ASV_861	100	100	99	99	99	99	88
ASV_862	100	100	100	100	100	100	100
ASV_863	100	89	87	87	84	69	69
ASV_864	99	93	88	86	20	9	9
ASV_865	44	44	44	44	44	43	43
ASV_866	100	100	100	100	100	100	88
ASV_867	100	100	100	100	100	100	100
ASV_868	100	100	100	100	100	100	86
ASV_869	80	78	72	65	23	9	9
ASV_870	100	100	100	100	100	100	100
ASV_871	100	100	100	100	100	100	93
ASV_872	100	100	100	100	39	39	20
ASV_873	100	44	44	44	44	44	44
ASV_874	100	100	100	100	100	100	65
ASV_875	99	17	17	15	4	4	4
ASV_876	100	100	100	100	98	90	49
ASV_877	100	100	100	100	100	100	79
ASV_878	100	100	100	100	100	100	100
ASV_879	100	100	100	100	99	99	94
ASV_880	12	12	12	12	12	12	12
ASV_881	100	100	100	100	100	100	100
ASV_882	100	99	99	99	97	96	44
ASV_883	98	87	59	45	28	22	22
ASV_884	100	100	100	100	100	100	99
ASV_885	100	100	100	100	100	100	100
ASV_886	93	76	69	69	33	22	7
ASV_887	100	100	100	100	92	92	91
ASV_888	92	92	92	89	89	68	68
ASV_889	100	100	100	100	100	100	27
ASV_890	100	100	100	100	100	100	100
ASV_891	100	100	93	93	93	8	8
ASV_892	100	100	100	100	100	100	86
ASV_893	100	100	100	100	100	100	100
ASV_894	100	100	100	100	54	54	54
ASV_895	95	62	62	62	62	37	37
ASV_896	96	96	95	95	63	23	23
ASV_897	100	100	100	100	41	41	41
ASV_898	100	100	100	100	100	100	100
ASV_899	81	75	17	17	17	17	17
ASV_900	83	83	83	83	62	62	60
ASV_901	95	40	39	39	39	39	39
ASV_902	100	49	49	49	49	49	48
ASV_903	97	92	67	51	16	9	2
ASV_904	100	100	100	100	100	100	100
ASV_905	100	100	100	100	100	100	57
ASV_906	100	52	52	52	52	52	52
ASV_907	92	90	89	89	71	16	15
ASV_908	100	100	100	100	100	98	74
ASV_909	100	100	100	100	100	100	100
ASV_910	100	100	100	100	100	100	94
ASV_911	100	100	98	98	98	98	72
ASV_912	80	80	75	70	35	33	33
ASV_913	100	100	87	87	87	75	65
ASV_914	100	100	100	100	100	100	39
ASV_915	94	94	86	76	28	28	27
ASV_916	87	81	24	20	19	15	11
ASV_917	95	95	93	67	65	54	26
ASV_918	100	100	98	98	98	98	98
ASV_919	100	100	100	100	100	100	86
ASV_920	45	45	45	45	45	45	45
ASV_921	100	100	100	100	100	100	65
ASV_922	14	10	8	2	2	2	2
ASV_923	100	64	64	64	64	43	43
ASV_924	80	76	45	3	3	2	2
ASV_925	100	100	100	100	97	95	82
ASV_926	100	100	100	100	100	100	86
ASV_927	93	89	88	88	77	68	52
ASV_928	100	100	41	41	30	30	30
ASV_929	100	100	100	100	100	100	100
ASV_930	100	100	99	99	99	99	99
ASV_931	100	100	100	100	100	99	97
ASV_932	100	100	98	98	98	91	83
ASV_933	100	100	100	100	100	100	76
ASV_934	100	100	99	98	98	98	98
ASV_935	76	70	14	4	4	4	4
ASV_936	100	100	100	100	100	100	100
ASV_937	73	70	26	25	11	10	10
ASV_938	100	96	96	96	96	96	94
ASV_939	96	95	93	93	52	42	17
ASV_940	100	100	100	100	100	100	100
ASV_941	95	95	95	95	91	88	67
ASV_942	56	56	56	56	56	56	56
ASV_943	100	100	100	95	95	95	21
ASV_944	82	71	37	25	9	0	0
ASV_945	100	100	100	100	92	92	92
ASV_946	94	93	93	93	72	15	15
ASV_947	100	100	100	100	83	73	73
ASV_948	74	58	36	36	33	33	24
ASV_949	100	100	100	100	97	96	96
ASV_950	32	32	32	32	32	32	32
ASV_951	100	100	89	89	89	89	46
ASV_952	100	100	55	55	55	55	45
ASV_953	100	100	45	45	45	45	45
ASV_954	100	100	100	100	100	100	52
ASV_955	99	99	55	55	51	48	36
ASV_956	100	33	19	19	19	19	19
ASV_957	100	100	100	100	100	100	63
ASV_958	100	74	74	28	28	28	28
ASV_959	100	100	78	64	64	64	47
ASV_960	100	100	100	100	100	100	100
ASV_961	100	100	51	51	51	51	51
ASV_962	56	56	56	56	56	56	55
ASV_963	96	96	96	96	81	81	81
ASV_964	67	64	56	52	52	48	26
ASV_965	36	36	36	36	36	36	36
ASV_966	99	73	62	46	30	30	30
ASV_967	94	94	84	74	26	26	26
ASV_968	98	98	95	95	95	95	36
ASV_969	100	100	100	100	100	100	98
ASV_970	88	67	50	29	29	23	23
ASV_971	100	100	100	100	96	96	90
ASV_972	100	100	100	100	100	100	100
ASV_973	100	100	100	100	100	64	64
ASV_974	100	100	100	100	88	88	46
ASV_975	94	94	24	23	23	23	10
ASV_976	100	100	100	100	100	100	100
ASV_977	100	100	100	100	100	100	100
ASV_978	100	95	95	95	95	95	86
ASV_979	100	100	100	100	100	100	46
ASV_980	100	96	96	96	93	71	30
ASV_981	100	100	100	100	100	100	100
ASV_982	100	100	91	85	85	30	23
ASV_983	100	100	100	100	100	100	61
ASV_984	84	84	84	84	84	80	60
ASV_985	100	100	99	99	99	99	93
ASV_986	100	100	100	100	69	68	68
ASV_987	100	100	100	100	100	100	100
ASV_988	100	100	100	100	100	100	70
ASV_989	98	98	96	87	25	25	25
ASV_990	100	55	54	54	54	54	44
ASV_991	100	100	100	100	100	100	55
ASV_992	100	100	42	42	42	42	42
ASV_993	100	100	100	100	75	75	74
ASV_994	55	55	55	55	55	55	55
ASV_995	88	63	32	24	24	24	24
ASV_996	100	100	100	58	58	53	53
ASV_997	100	100	100	100	100	100	51
ASV_998	100	100	100	100	100	100	100
ASV_999	100	100	100	100	100	100	96
ASV_1000	100	100	100	100	100	100	100
ASV_1001	100	100	100	100	100	100	99
ASV_1002	100	100	100	100	100	100	89
ASV_1003	100	100	100	100	100	100	99
ASV_1004	100	100	100	100	100	100	100
ASV_1005	99	90	90	90	90	88	79
ASV_1006	100	100	100	100	100	100	53
ASV_1007	100	99	99	99	99	98	97
ASV_1008	100	97	97	97	97	97	74
ASV_1009	100	100	100	100	100	100	97
ASV_1010	100	100	100	100	100	100	100
ASV_1011	100	100	99	99	99	99	82
ASV_1012	100	100	100	100	100	100	49
ASV_1013	100	100	100	100	100	100	100
ASV_1014	99	99	51	51	39	39	35
ASV_1015	100	91	90	90	46	44	44
ASV_1016	100	100	100	100	100	98	98
ASV_1017	44	44	44	44	44	39	39
ASV_1018	100	96	96	96	96	96	86
ASV_1019	56	56	56	56	53	45	45
ASV_1020	4	4	4	4	4	0	0
ASV_1021	100	99	98	98	98	98	98
ASV_1022	100	97	82	82	73	54	42
ASV_1023	100	47	46	46	46	46	46
ASV_1024	100	100	100	100	100	100	100
ASV_1025	100	100	100	99	54	54	54
ASV_1026	100	100	86	86	86	65	55
ASV_1027	100	100	100	100	100	100	100
ASV_1028	100	100	100	100	100	100	44
ASV_1029	100	96	83	83	83	46	46
ASV_1030	100	100	100	100	56	56	54
ASV_1031	100	100	100	100	69	69	68
ASV_1032	100	100	100	100	100	99	73
ASV_1033	77	72	52	48	22	8	8
ASV_1034	100	100	100	100	99	93	50
ASV_1035	100	56	56	30	30	30	30
ASV_1036	100	100	100	100	100	100	92
ASV_1037	95	86	77	71	41	10	6
ASV_1038	99	99	99	99	99	99	96
ASV_1039	100	100	100	100	100	100	100
ASV_1040	89	86	57	46	46	46	30
ASV_1041	100	100	100	100	100	100	100
ASV_1042	100	27	27	22	17	17	17
ASV_1043	93	86	81	79	79	79	79
ASV_1044	100	100	100	100	100	100	100
ASV_1045	100	100	100	100	100	100	28
ASV_1046	100	100	100	100	100	100	100
ASV_1047	100	100	100	100	32	32	31
ASV_1048	100	100	100	100	100	100	100
ASV_1049	100	100	100	100	100	97	93
ASV_1050	100	100	100	100	100	100	100
ASV_1051	100	100	100	100	100	100	42
ASV_1052	100	100	100	100	100	100	100
ASV_1053	100	100	100	100	93	86	59
ASV_1054	84	84	84	84	25	25	25
ASV_1055	100	100	100	100	100	100	100
ASV_1056	82	82	82	82	82	61	58
ASV_1057	100	100	100	100	100	100	84
ASV_1058	100	58	56	56	56	27	22
ASV_1059	96	31	31	31	31	31	31
ASV_1060	81	81	81	81	81	71	41
ASV_1061	99	99	99	99	99	99	93
ASV_1062	100	100	100	100	85	85	85
ASV_1063	100	100	44	44	44	44	33
ASV_1064	100	100	100	100	100	100	71
ASV_1065	100	100	100	100	100	100	57
ASV_1066	100	100	100	100	100	54	41
ASV_1067	95	57	49	49	43	43	43
ASV_1068	25	24	21	14	14	14	14
ASV_1069	40	40	40	40	40	40	40
ASV_1070	100	99	99	58	58	58	58
ASV_1071	100	100	100	100	100	100	65
ASV_1072	100	100	100	100	100	100	100
ASV_1073	85	85	85	85	85	85	13
ASV_1074	43	43	43	43	43	43	43
ASV_1075	100	100	100	100	100	68	68
ASV_1076	100	100	95	95	95	95	92
ASV_1077	100	100	100	100	100	100	95
ASV_1078	100	100	100	100	98	98	63
ASV_1079	4	4	4	4	4	1	1
ASV_1080	100	100	100	100	100	100	99
ASV_1081	100	100	100	100	82	82	81
ASV_1082	100	100	100	100	100	100	100
ASV_1083	97	96	95	21	20	20	20
ASV_1084	100	100	100	100	100	99	30
ASV_1085	100	100	100	100	87	76	38
ASV_1086	100	100	73	73	73	73	73
ASV_1087	100	53	53	52	52	40	28
ASV_1088	100	100	100	100	100	100	99
ASV_1089	99	98	90	90	83	68	40
ASV_1090	98	98	55	53	53	53	53
ASV_1091	99	99	81	57	57	57	28
ASV_1092	100	100	94	94	92	92	90
ASV_1093	48	48	48	48	48	48	48
ASV_1094	70	70	70	70	13	13	12
ASV_1095	100	100	100	100	100	100	100
ASV_1096	91	79	70	45	35	34	34
ASV_1097	100	100	100	100	100	100	46
ASV_1098	100	100	100	100	100	100	100
ASV_1099	90	38	38	38	38	38	38
ASV_1100	100	100	100	100	100	99	37
ASV_1101	60	54	33	33	28	28	23
ASV_1102	100	100	100	100	100	100	37
ASV_1103	100	100	100	100	100	100	58
ASV_1104	100	100	100	100	100	100	79
ASV_1105	100	45	45	45	45	45	45
ASV_1106	100	100	100	100	100	100	100
ASV_1107	50	50	50	50	49	46	46
ASV_1108	100	100	100	100	100	99	99
ASV_1109	99	99	99	99	99	99	99
ASV_1110	100	85	85	85	65	22	21
ASV_1111	100	100	100	100	90	90	90
ASV_1112	90	90	90	90	90	90	83
ASV_1113	100	100	100	100	100	80	78
ASV_1114	97	96	95	95	14	14	13
ASV_1115	89	89	87	71	68	64	27
ASV_1116	100	100	100	100	71	71	68
ASV_1117	92	91	86	86	81	74	55
ASV_1118	100	100	58	58	58	58	58
ASV_1119	83	80	79	79	79	72	15
ASV_1120	100	59	56	39	39	39	39
ASV_1121	100	100	100	100	100	100	100
ASV_1122	98	98	97	94	90	89	68
ASV_1123	41	41	41	41	41	41	41
ASV_1124	100	100	100	62	61	61	61
ASV_1125	100	100	100	100	90	89	27
ASV_1126	89	89	89	89	42	26	22
ASV_1127	100	100	100	100	91	91	60
ASV_1128	100	100	13	13	13	13	13
ASV_1129	100	100	100	27	27	27	27
ASV_1130	100	100	98	98	98	98	82
ASV_1131	100	100	100	100	100	100	100
ASV_1132	100	100	50	50	50	50	50
ASV_1133	83	2	2	2	2	2	2
ASV_1134	100	100	100	100	100	100	99
ASV_1135	65	55	35	35	34	34	27
ASV_1136	21	21	12	12	12	12	12
ASV_1137	100	86	86	60	60	36	36
ASV_1138	100	98	98	94	93	82	74
ASV_1139	100	48	48	40	31	31	31
ASV_1140	100	100	100	100	100	100	99
ASV_1141	100	99	89	89	89	89	62
ASV_1142	100	100	46	46	46	46	46
ASV_1143	100	81	81	64	64	17	15
ASV_1144	100	97	97	96	96	33	32
ASV_1145	100	100	100	100	100	100	100
ASV_1146	100	100	100	45	45	45	45
ASV_1147	100	100	100	100	100	100	100
ASV_1148	100	100	100	100	98	79	79
ASV_1149	48	12	12	7	7	5	0
ASV_1150	100	100	100	100	100	100	57
ASV_1151	99	99	85	85	56	40	40
ASV_1152	100	100	92	92	92	92	86
ASV_1153	55	53	25	16	13	5	2
ASV_1154	88	44	44	44	44	44	27
ASV_1155	100	100	98	98	98	98	98
ASV_1156	100	100	100	100	99	99	93
ASV_1157	100	100	100	100	100	100	100
ASV_1158	100	97	88	88	75	71	40
ASV_1159	100	100	100	100	100	100	97
ASV_1160	79	73	20	18	18	17	10
ASV_1161	100	100	100	100	100	100	100
ASV_1162	100	100	49	49	49	49	49
ASV_1163	100	100	100	100	100	100	100
ASV_1164	100	100	100	100	100	100	100
ASV_1165	45	45	45	45	45	45	45
ASV_1166	48	48	48	48	48	48	48
ASV_1167	100	100	100	100	100	100	100
ASV_1168	100	100	100	100	100	100	73
ASV_1169	100	100	100	100	99	93	93
ASV_1170	100	100	100	100	100	100	92
ASV_1171	100	100	100	100	99	99	41
ASV_1172	100	100	100	100	100	100	100
ASV_1173	100	100	100	100	100	100	100
ASV_1174	100	100	100	100	100	100	61
ASV_1175	85	85	85	85	61	61	61
ASV_1176	88	86	85	85	39	27	27
ASV_1177	100	100	100	100	94	61	44
ASV_1178	100	100	100	100	100	88	37
ASV_1179	86	86	86	86	86	79	43
ASV_1180	89	89	89	89	61	61	61
ASV_1181	100	45	45	45	45	45	45
ASV_1182	100	100	100	100	100	100	77
ASV_1183	94	89	89	89	88	36	36
ASV_1184	99	78	78	78	70	56	17
ASV_1185	100	100	72	72	72	72	72
ASV_1186	100	100	100	100	100	100	100
ASV_1187	16	16	16	16	16	16	16
ASV_1188	66	66	66	66	66	66	47
ASV_1189	100	100	100	100	100	100	96
ASV_1190	100	100	100	100	100	100	100
ASV_1191	100	100	100	100	100	100	100
ASV_1192	100	100	100	100	99	99	77
ASV_1193	76	55	45	39	13	13	13
ASV_1194	100	100	100	71	67	46	46
ASV_1195	100	100	100	67	67	65	32
ASV_1196	100	95	87	70	40	40	25
ASV_1197	52	52	52	52	52	32	32
ASV_1198	100	100	100	100	100	100	100
ASV_1199	100	100	100	100	93	93	93
ASV_1200	100	100	89	89	48	35	18
ASV_1201	81	74	67	67	48	34	16
ASV_1202	100	100	99	99	99	99	88
ASV_1203	94	45	45	45	45	45	45
ASV_1204	98	98	96	94	94	52	52
ASV_1205	100	100	100	100	100	100	98
ASV_1206	90	89	83	83	76	66	53
ASV_1207	100	100	100	100	96	93	34
ASV_1208	100	100	97	97	97	97	53
ASV_1209	100	51	51	51	51	51	51
ASV_1210	100	100	100	92	92	67	65
ASV_1211	99	99	99	99	99	99	99
ASV_1212	88	88	88	88	71	16	15
ASV_1213	40	40	40	40	40	40	40
ASV_1214	100	100	44	44	44	44	44
ASV_1215	100	100	100	100	100	100	87
ASV_1216	76	75	17	17	17	17	17
ASV_1217	43	32	14	0	0	0	0
ASV_1218	27	27	27	27	27	27	27
ASV_1219	99	76	56	47	30	26	26
ASV_1220	100	100	54	54	54	54	54
ASV_1221	100	100	88	88	88	79	46
ASV_1222	100	100	100	100	100	100	99
ASV_1223	100	100	100	100	100	100	92
ASV_1224	100	100	99	95	94	94	94
ASV_1225	91	87	69	42	34	34	34
ASV_1226	100	100	100	100	100	100	50
ASV_1227	100	100	100	100	100	100	68
ASV_1228	100	100	98	98	98	98	67
ASV_1229	100	100	47	47	47	47	47
ASV_1230	95	95	94	93	83	83	83
ASV_1231	96	95	92	92	47	40	40
ASV_1232	100	100	46	46	46	46	45
ASV_1233	100	100	100	100	100	100	100
ASV_1234	87	83	40	31	9	9	6
ASV_1235	100	100	88	88	88	46	46
ASV_1236	100	100	100	100	100	100	100
ASV_1237	99	93	93	91	86	67	67
ASV_1238	100	100	100	100	86	45	36
ASV_1239	46	46	46	46	46	46	46
ASV_1240	100	39	39	27	27	27	27
ASV_1241	48	48	48	48	48	30	30
ASV_1242	100	100	100	100	100	100	100
ASV_1243	100	100	42	42	42	42	42
ASV_1244	74	64	54	36	23	17	6
ASV_1245	100	100	85	85	23	23	23
ASV_1246	96	96	96	96	96	62	47
ASV_1247	100	100	100	100	100	100	100
ASV_1248	99	92	91	91	70	69	69
ASV_1249	91	89	88	88	75	69	53
ASV_1250	100	100	100	100	100	100	100
ASV_1251	100	100	100	100	100	99	93
ASV_1252	100	100	100	100	100	100	100
ASV_1253	100	100	95	94	94	92	92
ASV_1254	0	0	0	0	0	0	0
ASV_1255	100	100	100	82	82	82	82
ASV_1256	100	100	100	100	100	100	96
ASV_1257	78	75	72	20	20	10	10
ASV_1258	100	100	100	100	100	96	48
ASV_1259	100	100	100	100	100	100	100
ASV_1260	100	100	100	100	100	100	98
ASV_1261	100	100	100	100	100	100	100
ASV_1262	97	56	56	56	56	50	50
ASV_1263	87	83	76	76	48	30	19
ASV_1264	64	64	38	38	38	38	38
ASV_1265	100	100	100	99	99	99	97
ASV_1266	100	100	100	100	100	100	100
ASV_1267	100	100	100	100	100	100	67
ASV_1268	100	100	100	100	100	100	100
ASV_1269	100	100	100	100	100	100	96
ASV_1270	100	100	100	100	98	98	98
ASV_1271	100	100	97	97	97	97	41
ASV_1272	96	96	93	62	62	60	33
ASV_1273	100	100	100	100	100	100	100
ASV_1274	97	60	55	47	29	29	29
ASV_1275	100	90	90	79	79	79	79
ASV_1276	82	82	82	82	81	45	43
ASV_1277	100	100	100	100	100	100	100
ASV_1278	5	5	5	4	4	4	4
ASV_1279	100	100	100	100	100	100	100
ASV_1280	87	79	77	63	45	15	15
ASV_1281	100	100	100	100	100	100	100
ASV_1282	100	100	100	100	100	100	64
ASV_1283	100	100	100	100	96	75	75
ASV_1284	100	100	100	100	100	100	96
ASV_1285	79	75	34	29	25	25	14
ASV_1286	100	100	100	100	100	100	64
ASV_1287	100	92	92	92	92	92	86
ASV_1288	100	100	100	100	100	100	100
ASV_1289	100	100	100	100	100	100	36
ASV_1290	100	100	100	100	95	95	95
ASV_1291	100	53	53	53	52	52	52
ASV_1292	0	0	0	0	0	0	0
ASV_1293	100	100	100	100	100	100	80
ASV_1294	70	63	60	60	58	58	37
ASV_1295	100	100	100	100	100	100	100
ASV_1296	100	100	100	100	49	49	49
ASV_1297	100	100	100	100	100	100	100
ASV_1298	100	100	100	100	100	100	49
ASV_1299	100	99	99	99	99	99	86
ASV_1300	100	100	100	100	100	100	97
ASV_1301	100	93	93	92	92	86	73
ASV_1302	99	38	37	34	33	33	33
ASV_1303	97	97	97	96	68	62	62
ASV_1304	72	72	71	12	12	12	12
ASV_1305	100	100	98	98	98	98	89
ASV_1306	100	100	100	96	93	66	47
ASV_1307	100	100	100	100	100	100	98
ASV_1308	100	100	100	100	100	100	83
ASV_1309	100	99	48	48	48	48	48
ASV_1310	100	100	100	100	100	100	100
ASV_1311	100	100	100	100	81	51	46
ASV_1312	100	100	100	100	100	100	100
ASV_1313	100	100	100	100	100	100	98
ASV_1314	100	100	100	100	100	99	23
ASV_1315	96	96	38	38	38	38	38
ASV_1316	100	100	53	53	53	53	53
ASV_1317	100	100	100	100	100	100	100
ASV_1318	100	100	100	100	100	100	51
ASV_1319	100	99	99	99	98	50	50
ASV_1320	100	100	100	100	100	95	95
ASV_1321	4	4	4	4	4	4	4
ASV_1322	99	91	77	12	12	8	7
ASV_1323	82	81	81	81	81	51	51
ASV_1324	100	100	99	99	99	99	70
ASV_1325	100	100	100	100	100	100	93
ASV_1326	100	100	100	100	100	100	100
ASV_1327	100	99	17	12	12	12	12
ASV_1328	100	100	98	98	98	98	96
ASV_1329	88	88	88	88	88	88	39
ASV_1330	93	61	48	48	36	36	36
ASV_1331	97	97	31	29	29	29	9
ASV_1332	100	100	98	98	98	89	39
ASV_1333	63	61	61	61	59	54	44
ASV_1334	98	98	92	92	49	49	22
ASV_1335	90	90	20	20	20	15	15
ASV_1336	100	100	100	100	100	100	100
ASV_1337	100	100	100	100	100	99	99
ASV_1338	100	100	100	100	100	99	74
ASV_1339	75	0	0	0	0	0	0
ASV_1340	100	87	87	87	87	73	73
ASV_1341	84	84	80	80	25	17	17
ASV_1342	97	94	90	89	33	19	0
ASV_1343	100	100	100	100	88	83	83
ASV_1344	100	100	95	95	95	95	45
ASV_1345	98	47	47	47	47	47	47
ASV_1346	100	100	97	97	96	78	78
ASV_1347	70	66	18	8	7	7	6
ASV_1348	40	40	40	40	40	32	32
ASV_1349	97	95	94	92	80	80	52
ASV_1350	100	100	100	100	100	100	100
ASV_1351	100	100	100	100	100	100	100
ASV_1352	100	100	100	100	100	97	41
ASV_1353	100	100	100	100	98	97	83
ASV_1354	100	100	100	100	100	86	86
ASV_1355	72	0	0	0	0	0	0
ASV_1356	100	100	100	100	100	100	100
ASV_1357	100	100	100	100	100	100	97
ASV_1358	100	100	100	100	100	100	88
ASV_1359	95	95	88	73	33	33	33
ASV_1360	100	100	100	98	98	97	96
ASV_1361	100	100	100	100	100	100	41
ASV_1362	100	100	100	100	100	100	100
ASV_1363	16	14	13	0	0	0	0
ASV_1364	100	100	100	100	100	64	64
ASV_1365	100	100	100	100	100	100	93
ASV_1366	100	100	100	100	100	99	99
ASV_1367	95	95	95	95	95	87	84
ASV_1368	99	99	97	95	94	72	56
ASV_1369	100	100	100	100	100	100	78
ASV_1370	99	99	99	99	23	23	20
ASV_1371	100	100	100	100	100	100	100
ASV_1372	100	100	100	100	100	100	98
ASV_1373	100	100	99	99	99	86	43
ASV_1374	100	100	100	100	100	100	100
