	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_23582	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Clavidisculum	s__karstenii
ASV_23583	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Dlhawksworthia	s__clematidicola
ASV_23584	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	NA	NA	NA
ASV_23585	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Schizoporaceae	g__Oxyporus	NA
ASV_23586	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23587	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_23588	NA	NA	NA	NA	NA	NA	NA
ASV_23589	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Pichia	s__fermentans
ASV_23590	NA	NA	NA	NA	NA	NA	NA
ASV_23591	NA	NA	NA	NA	NA	NA	NA
ASV_23592	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Sclerotiniaceae	g__Cristulariella	s__depraedans
ASV_23593	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	NA	NA	NA	NA
ASV_23594	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Coniosporiales	f__Coniosporiaceae	g__Coniosporium	s__apollinis
ASV_23595	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Discinaceae	g__Gyromitra	s__fastigiata
ASV_23596	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_23597	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Torulaceae	g__Torula	s__hollandica
ASV_23598	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Microstromatales	f__Microstromatales_fam_Incertae_sedis	g__Pseudomicrostroma	NA
ASV_23599	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	NA
ASV_23600	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Backusellaceae	g__Backusella	s__recurva
ASV_23601	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Hypoxylaceae	g__Hypoxylon	s__invadens
ASV_23602	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinopsis	NA
ASV_23603	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_23604	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Thyridariaceae	g__Thyridariaceae_gen_Incertae_sedis	NA
ASV_23605	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Allocucurbitaria	s__botulispora
ASV_23606	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Myriangiales	f__Endosporiaceae	g__Endosporium	s__aviarium
ASV_23607	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Agaricaceae	g__Coprinus	s__comatus
ASV_23608	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pezizaceae	g__Oedocephalum	s__nayoroense
ASV_23609	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Leptosphaeriaceae	NA	NA
ASV_23610	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Dothioraceae	g__Pseudoseptoria	NA
ASV_23611	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Furcasterigmium	s__furcatum
ASV_23612	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23613	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Pleuroflammula	s__multifolia
ASV_23614	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	g__Xenomeris	NA
ASV_23615	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Myriangiales	f__Elsinoaceae	g__Elsinoe	NA
ASV_23616	NA	NA	NA	NA	NA	NA	NA
ASV_23617	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Sclerodermataceae	g__Scleroderma	s__citrinum
ASV_23618	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Schizoporaceae	g__Oxyporus	s__piceicola
ASV_23619	k__Rhizaria	p__Cercozoa	c__Cercozoa_cls_Incertae_sedis	o__Cercozoa_ord_Incertae_sedis	f__Cercozoa_fam_Incertae_sedis	g__Cercozoa_gen_Incertae_sedis	NA
ASV_23620	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_23621	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Kriegeriales	f__Kriegeriaceae	NA	NA
ASV_23622	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cuniculitremaceae	g__Fellomyces	s__horovitziae
ASV_23623	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Xenochalara	NA
ASV_23624	NA	NA	NA	NA	NA	NA	NA
ASV_23625	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_23626	NA	NA	NA	NA	NA	NA	NA
ASV_23627	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Acarosporales	f__Acarosporaceae	g__Acarosporaceae_gen_Incertae_sedis	NA
ASV_23628	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Physciaceae	g__Physcia	s__aipolia
ASV_23629	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Phaeosphaeria	s__typharum
ASV_23630	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Parafenestella	NA
ASV_23631	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Chionosphaeraceae	NA	NA
ASV_23632	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23633	NA	NA	NA	NA	NA	NA	NA
ASV_23634	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Entolomataceae	g__Entoloma	s__paraconferendum
ASV_23635	NA	NA	NA	NA	NA	NA	NA
ASV_23636	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Exidiaceae	g__Exidia	NA
ASV_23637	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23638	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Ostropales	f__Spirographaceae	g__Spirographa	s__fusisporella
ASV_23639	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Dothideaceae	g__Rhizosphaera	NA
ASV_23640	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Cordycipitaceae	g__Lecanicillium	s__coprophilum
ASV_23641	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Rhynchogastremataceae	g__Papiliotrema	NA
ASV_23642	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Erysiphales	f__Erysiphaceae	g__Podosphaera	NA
ASV_23643	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Ogataea	s__pini
ASV_23644	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Ophiostomatales	f__Ophiostomataceae	NA	NA
ASV_23645	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Caliciaceae	NA	NA
ASV_23646	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	NA	NA	NA
ASV_23647	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23648	k__Fungi	p__Ascomycota	c__Leotiomycetes	NA	NA	NA	NA
ASV_23649	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__Venturia	NA
ASV_23650	NA	NA	NA	NA	NA	NA	NA
ASV_23651	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lentitheciaceae	g__Lentitheciaceae_gen_Incertae_sedis	NA
ASV_23652	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Pleurotaceae	g__Pleurotus	s__dryinus
ASV_23653	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Parasola	s__kuehneri
ASV_23654	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Coniochaetales	f__Coniochaetaceae	g__Coniochaeta	NA
ASV_23655	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Bondarzewiaceae	g__Bondarzewia	s__berkeleyi
ASV_23656	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Niessliaceae	g__Niesslia	s__loricata
ASV_23657	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
ASV_23658	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23659	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASV_23660	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23661	NA	NA	NA	NA	NA	NA	NA
ASV_23662	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Trigonopsidaceae	g__Trigonopsis	s__vinaria
ASV_23663	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Calycina	NA
ASV_23664	NA	NA	NA	NA	NA	NA	NA
ASV_23665	NA	NA	NA	NA	NA	NA	NA
ASV_23666	k__Fungi	p__Ascomycota	c__Candelariomycetes	o__Candelariales	f__Candelariaceae	g__Candelariella	s__lutella
ASV_23667	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
ASV_23668	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Hymenochaetaceae	NA	NA
ASV_23669	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Microstromatales	f__Microstromatales_fam_Incertae_sedis	g__Pseudomicrostroma	NA
ASV_23670	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23671	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Exobasidiales	f__Brachybasidiaceae	g__Meira	NA
ASV_23672	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae	g__Coccomyces	s__triangularis
ASV_23673	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	NA
ASV_23674	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	g__Fonsecazyma	NA
ASV_23675	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Erythrogloeaceae	g__Dendrostoma	NA
ASV_23676	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Irpicaceae	g__Irpex	s__lacteus
ASV_23677	k__Rhizaria	p__Cercozoa	c__Cercozoa_cls_Incertae_sedis	o__Cercozoa_ord_Incertae_sedis	f__Cercozoa_fam_Incertae_sedis	g__Cercozoa_gen_Incertae_sedis	NA
ASV_23678	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Pucciniales	f__Gymnosporangiaceae	g__Gymnosporangium	s__clavipes
ASV_23679	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Lopadostomataceae	g__Lopadostoma	NA
ASV_23680	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Verrucariales	f__Verrucariaceae	g__Verrucariaceae_gen_Incertae_sedis	NA
ASV_23681	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lophiostomataceae	NA	NA
ASV_23682	k__Fungi	p__Ascomycota	c__Leotiomycetes	NA	NA	NA	NA
ASV_23683	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Peltigerales	f__Pannariaceae	g__Pectenia	NA
ASV_23684	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Myriangiales	f__Myriangiaceae	g__Myriangiaceae_gen_Incertae_sedis	NA
ASV_23685	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_23686	k__Fungi	p__Basidiomycota	c__Dacrymycetes	o__Dacrymycetales	f__Dacrymycetaceae	g__Dacrymyces	s__chrysospermus
ASV_23687	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	s__cinerea
ASV_23688	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	g__Diatrype	s__stigma
ASV_23689	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23690	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	NA	NA
ASV_23691	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23692	NA	NA	NA	NA	NA	NA	NA
ASV_23693	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_23694	NA	NA	NA	NA	NA	NA	NA
ASV_23695	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymosphaeriaceae	g__Paraphaeosphaeria	s__xanthorrhoeae
ASV_23696	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Phanerochaetaceae	g__Bjerkandera	s__adusta
ASV_23697	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Geastrales	f__Geastraceae	g__Geastrum	s__quadrifidum
ASV_23698	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23699	NA	NA	NA	NA	NA	NA	NA
ASV_23700	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23701	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mytilinidiales	f__Mytilinidiaceae	g__Mytilinidion	s__insulare
ASV_23702	k__Fungi	p__Ascomycota	c__Lecanoromycetes	NA	NA	NA	NA
ASV_23703	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Ceratocystidaceae	g__Endoconidiophora	s__resinifera
ASV_23704	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__alpina
ASV_23705	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23706	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Colacogloeaceae	NA	NA
ASV_23707	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Hypoxylaceae	g__Daldinia	s__vernicosa
ASV_23708	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Agaricaceae	g__Lepiota	s__subincarnata
ASV_23709	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Ploettnerulaceae	NA	NA
ASV_23710	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Fomitopsidaceae	g__Antrodia	s__pulvinascens
ASV_23711	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Graphostromataceae	g__Graphostroma	s__platystoma
ASV_23712	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Chionosphaeraceae	g__Mycogloea	s__nipponica
ASV_23713	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23714	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	g__Diatrype	s__stigma
ASV_23715	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cuniculitremaceae	g__Kockovaella	NA
ASV_23716	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Psathyrella	s__piluliformis
ASV_23717	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__cavaraeanum
ASV_23718	k__Rhizaria	p__Cercozoa	c__Cercozoa_cls_Incertae_sedis	o__Cercozoa_ord_Incertae_sedis	f__Cercozoa_fam_Incertae_sedis	g__Cercozoa_gen_Incertae_sedis	NA
ASV_23719	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Ploettnerulaceae	NA	NA
ASV_23720	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Saxifragales	f__Cynomoriaceae	g__Cynomorium	NA
ASV_23721	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23722	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23723	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23724	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Phaeomoniellales	f__Phaeomoniellaceae	g__Phaeomoniella	NA
ASV_23725	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23726	NA	NA	NA	NA	NA	NA	NA
ASV_23727	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	g__Herpotrichia	NA
ASV_23728	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23729	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Hydnaceae	g__Sistotrema	s__epiphyllum
ASV_23730	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Septobasidiales	f__Septobasidiaceae	g__Septobasidium	s__quercinum
ASV_23731	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
ASV_23732	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Extremaceae	g__Petrophila	s__incerta
ASV_23733	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Parmeliaceae	g__Cetraria	s__sepincola
ASV_23734	NA	NA	NA	NA	NA	NA	NA
ASV_23735	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	NA	NA
ASV_23736	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Polyporaceae	g__Perenniporia	s__ohiensis
ASV_23737	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Arthrobotrys	s__polycephalus
ASV_23738	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Crepidotaceae	g__Crepidotus	NA
ASV_23739	k__Rhizaria	p__Cercozoa	c__Cercozoa_cls_Incertae_sedis	o__Cercozoa_ord_Incertae_sedis	f__Cercozoa_fam_Incertae_sedis	g__Cercozoa_gen_Incertae_sedis	NA
ASV_23740	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Coryneliales	f__Coryneliaceae	g__Caliciopsis	s__orientalis
ASV_23741	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23742	NA	NA	NA	NA	NA	NA	NA
ASV_23743	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Cunninghamellaceae	g__Absidia	s__repens
ASV_23744	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_23745	NA	NA	NA	NA	NA	NA	NA
ASV_23746	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	NA	NA
ASV_23747	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	g__Alpinaria	NA
ASV_23748	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	NA	NA	NA	NA
ASV_23749	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Schizophyllaceae	g__Schizophyllum	s__commune
ASV_23750	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Corticiales	f__Corticiaceae	g__Duportella	s__lassa
ASV_23751	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	NA
ASV_23752	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Corticiales	f__Corticiaceae	NA	NA
ASV_23753	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Dicranidion	s__gracile
ASV_23754	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Botryosphaeriales	f__Phyllostictaceae	g__Phyllosticta	s__ampelicida
ASV_23755	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Amphosoma	NA
ASV_23756	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Helminthosphaeriaceae	g__Spadicoides	NA
ASV_23757	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_23758	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Vibrissea	NA
ASV_23759	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Pucciniales	f__Melampsoraceae	g__Melampsora	s__epitea
ASV_23760	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Polyporaceae	g__Lopharia	NA
ASV_23761	NA	NA	NA	NA	NA	NA	NA
ASV_23762	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Hymenochaetaceae	g__Fuscoporia	s__septiseta
ASV_23763	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Exidiaceae	NA	NA
ASV_23764	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiaceae	g__Erythrobasidium	NA
ASV_23765	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_23766	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	NA
ASV_23767	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Polyporaceae	NA	NA
ASV_23768	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Meruliaceae	g__Phlebia	s__lilascens
ASV_23769	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23770	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Delitschiaceae	g__Delitschiaceae_gen_Incertae_sedis	NA
ASV_23771	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lophiostomataceae	NA	NA
ASV_23772	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	NA
ASV_23773	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Articulospora	s__proliferata
ASV_23774	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	NA	NA
ASV_23775	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_23776	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Deconica	s__phillipsii
ASV_23777	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	NA
ASV_23778	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	NA	NA	NA
ASV_23779	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	NA	NA	NA
ASV_23780	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Wickerhamomyces	s__alni
ASV_23781	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Colacogloeaceae	NA	NA
ASV_23782	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	NA	NA	NA
ASV_23783	NA	NA	NA	NA	NA	NA	NA
ASV_23784	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Psathyrella	s__stridvalliorum
ASV_23785	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	NA	NA	NA
ASV_23786	NA	NA	NA	NA	NA	NA	NA
ASV_23787	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Colacogloeaceae	g__Colacogloea	NA
ASV_23788	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23789	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	s__victoriae
ASV_23790	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Crepidotaceae	g__Simocybe	s__centunculus
ASV_23791	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__alternatum
ASV_23792	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	s__albobadia
ASV_23793	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Sebacinaceae	NA	NA
ASV_23794	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiomycetes_ord_Incertae_sedis	f__Microsporomycetaceae	g__Microsporomycetaceae_gen_Incertae_sedis	NA
ASV_23795	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Microstromatales	f__Microstromatales_fam_Incertae_sedis	g__Jaminaea	s__angkorensis
ASV_23796	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__Alphamycetaceae	g__Betamyces	NA
ASV_23797	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	g__Pseudodinemasporium	NA
ASV_23798	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Amylocorticiales	f__Amylocorticiaceae	g__Ceraceomyces	NA
ASV_23799	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiaceae	g__Erythrobasidium	s__elongatum
ASV_23800	NA	NA	NA	NA	NA	NA	NA
ASV_23801	NA	NA	NA	NA	NA	NA	NA
ASV_23802	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lophiostomataceae	NA	NA
ASV_23803	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	NA
ASV_23804	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	g__Spizellomycetaceae_gen_Incertae_sedis	NA
ASV_23805	k__Rhizaria	p__Cercozoa	c__Cercozoa_cls_Incertae_sedis	o__Cercozoa_ord_Incertae_sedis	f__Cercozoa_fam_Incertae_sedis	g__Cercozoa_gen_Incertae_sedis	NA
ASV_23806	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Physciaceae	NA	NA
ASV_23807	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Kondoaceae	g__Kondoa	s__yuccicola
ASV_23808	NA	NA	NA	NA	NA	NA	NA
ASV_23809	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Cladosporiaceae	g__Cladosporium	NA
ASV_23810	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	g__Herpotrichia	NA
