"grid","beetle","fungal_unit","n_samples","beetle_n","fungus_n","shared_n","beetle_only","fungus_only","both_absent","jaccard","exp_jaccard_null","sd_jaccard_null","z_score","p_pos","p_neg","p_perm","q_perm","p_fisher","q_fisher","direction","beetle_is_target"
"species","Pityophthorus consimilis","Ophiostoma denticiliatum",69,5,5,0,5,5,59,0,0.0399922183313884,0.0620771955636117,-0.644233650832497,1,0.6765,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus consimilis","Ophiostoma karelicum",69,5,3,0,5,3,61,0,0.0237261487886802,0.0531783260843317,-0.44616200876753,1,0.834,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus consimilis","Ophiostoma pallidulum",69,5,7,0,5,7,57,0,0.0641260023951379,0.0709392211389356,-0.903956955906608,1,0.4575,0.915,1,1,1,"avoiding",FALSE
"species","Pityophthorus consimilis","Ophiostoma sparsiannulatum",69,5,3,0,5,3,61,0,0.0253698277710285,0.0546088340591336,-0.464573694130818,1,0.8225,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus consimilis","Raffaelea crossotarsi",69,5,3,0,5,3,61,0,0.0485242621310654,0.0676736613436456,-0.717033202691074,1,0.6605,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus lautus","Ceratocystiopsis synnemata",69,4,5,1,3,4,61,0.125,0.040520260130065,0.0585222549040237,1.44354895429921,0.3245,1,0.649,1,0.265037287406261,0.804433240708387,"co-occurring",FALSE
"species","Pityophthorus lautus","Sporothrix eucastaneae",69,4,10,1,3,9,56,0.0769230769230769,0.0944662307843883,0.0670048273424082,-0.261819253285474,0.7975,0.6665,1,1,0.473539070515824,1,"avoiding",FALSE
"species","Pityophthorus lautus","Grosmannia francke-grosmanniae",69,4,13,1,3,12,53,0.0625,0.0881071488125015,0.0560168130843747,-0.457133267719659,0.863,0.5955,1,1,0.575142191854029,1,"avoiding",FALSE
"species","Pityophthorus lautus","Leptographium gracile",69,4,13,1,3,12,53,0.0625,0.0202601300650325,0.0292611274520118,1.44354895429921,0.3245,1,0.649,1,0.575142191854029,1,"co-occurring",FALSE
"species","Pityophthorus lautus","Sporothrix rossii",69,4,16,1,3,15,50,0.0526315789473684,0.0354470320815729,0.0388126543988629,0.442756289976884,0.5315,0.881,1,1,1,1,"co-occurring",FALSE
"species","Pityophthorus lautus","Ceratocystiopsis manitobensis",69,4,14,0,4,14,51,0,0.0188917988405969,0.0274728919116055,-0.687652355688711,1,0.679,1,1,0.575142191854029,1,"avoiding",FALSE
"species","Pityophthorus lautus","Ceratocystiopsis rollhanseniana",69,4,3,0,4,3,62,0,0.0268467567116891,0.0612828674288242,-0.438079317076175,1,0.839,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus lautus","Grosmannia cucullata",69,4,4,0,4,4,61,0,0.0477381547916814,0.067402356420678,-0.708256466491075,1,0.666,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus lautus","Grosmannia olivacea",69,4,5,0,4,5,60,0,0.0201350675337669,0.0459621505716175,-0.438079317076183,1,0.839,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus lautus","Leptographium lundbergii",69,4,7,0,4,7,58,0,0.0161080540270136,0.0367697204572949,-0.438079317076175,1,0.839,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus lautus","Ophiostoma adjuncti",69,4,7,0,4,7,58,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Pityophthorus lautus","Ophiostoma denticiliatum",69,4,5,0,4,5,60,0,0.0872579146716215,0.101492237029515,-0.85974964416486,1,0.4735,0.947,1,1,1,"avoiding",FALSE
"species","Pityophthorus lautus","Ophiostoma denticulatum",69,4,6,0,4,6,59,0,0.0178978378077928,0.0408552449525499,-0.438079317076172,1,0.839,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus lautus","Ophiostoma karelicum",69,4,3,0,4,3,62,0,0.0288477572119392,0.0630694562546464,-0.457396637374908,1,0.827,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus lautus","Ophiostoma pallidulum",69,4,7,0,4,7,58,0,0.0507698293591235,0.0634284516749337,-0.800426748855786,1,0.561,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus lautus","Ophiostoma sparsiannulatum",69,4,3,0,4,3,62,0,0.118459229614806,0.142845483112532,-0.829282291841778,1,0.473,0.946,1,1,1,"avoiding",FALSE
"species","Pityophthorus lautus","Ophiostoma undulatum",69,4,6,0,4,6,59,0,0.0178978378077928,0.0408552449525499,-0.438079317076172,1,0.839,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus lautus","Raffaelea arxii",69,4,9,0,4,9,56,0,0.0576235087240584,0.0584641078521062,-0.985621962620653,1,0.4365,0.873,1,1,1,"avoiding",FALSE
"species","Pityophthorus lautus","Raffaelea crossotarsi",69,4,3,0,4,3,62,0,0.0562781390695353,0.078838887914445,-0.713837302355249,1,0.6625,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus lautus","Raffaelea subfusca",69,4,3,0,4,3,62,0,0.0268467567116891,0.0612828674288242,-0.438079317076175,1,0.839,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus puberulus","Ceratocystiopsis manitobensis",69,15,14,4,11,10,44,0.16,0.166311542746719,0.0528386566446531,-0.119449341590292,0.701,0.6485,1,1,0.485329402110588,1,"avoiding",FALSE
"species","Pityophthorus puberulus","Ophiostoma adjuncti",69,15,7,3,12,4,50,0.157894736842105,0.17853849832676,0.0676690611932499,-0.305069423465176,0.7655,0.5935,1,1,0.168992611055395,0.652356165141009,"avoiding",FALSE
"species","Pityophthorus puberulus","Ophiostoma pallidulum",69,15,7,3,12,4,50,0.157894736842105,0.12007825132282,0.0502136764017387,0.753111268267455,0.4175,0.9165,0.835,1,0.168992611055395,0.652356165141009,"co-occurring",FALSE
"species","Pityophthorus puberulus","Sporothrix rossii",69,15,16,4,11,12,42,0.148148148148148,0.172382532332506,0.0409062012384773,-0.592437905516444,0.876,0.505,1,1,0.736453631107346,1,"avoiding",FALSE
"species","Pityophthorus puberulus","Ceratocystiopsis rollhanseniana",69,15,3,2,13,1,53,0.125,0.0702777859518006,0.0438046675866936,1.24923249194618,0.3295,1,0.659,1,0.116902698782303,0.548663799259537,"co-occurring",FALSE
"species","Pityophthorus puberulus","Ophiostoma denticiliatum",69,15,5,2,13,3,51,0.111111111111111,0.0627214191891281,0.0392332383067917,1.23338510942152,0.3345,1,0.669,1,0.296501681316737,0.838570315157714,"co-occurring",FALSE
"species","Pityophthorus puberulus","Leptographium lundbergii",69,15,7,2,13,5,49,0.1,0.0761932344618415,0.0368003368417867,0.64691705514842,0.5185,0.933,1,1,0.640922733172084,1,"co-occurring",FALSE
"species","Pityophthorus puberulus","Raffaelea arxii",69,15,9,2,13,7,47,0.0909090909090909,0.0351717360656607,0.0268656658535428,2.07466865505141,0.1,1,0.2,1,1,1,"co-occurring",FALSE
"species","Pityophthorus puberulus","Sporothrix eucastaneae",69,15,10,2,13,8,46,0.0869565217391304,0.0356564151641036,0.0265558655302642,1.93178062739333,0.125,1,0.25,1,1,1,"co-occurring",FALSE
"species","Pityophthorus puberulus","Grosmannia francke-grosmanniae",69,15,13,2,13,11,43,0.0769230769230769,0.0299095416654202,0.0227788063058238,2.06391566908565,0.1,1,0.2,1,0.718285567471058,1,"co-occurring",FALSE
"species","Pityophthorus puberulus","Leptographium gracile",69,15,13,2,13,11,43,0.0769230769230769,0.0927228286507929,0.0380971631351423,-0.414722525970487,0.835,0.554,1,1,0.718285567471058,1,"avoiding",FALSE
"species","Pityophthorus puberulus","Ophiostoma karelicum",69,15,3,1,14,2,52,0.0588235294117647,0.0611923608863267,0.04462399089906,-0.0530842586428528,0.75,0.742,1,1,0.526587013780204,1,"avoiding",FALSE
"species","Pityophthorus puberulus","Ophiostoma sparsiannulatum",69,15,3,1,14,2,52,0.0588235294117647,0.0301032869375872,0.029410991477454,0.976513916444945,0.512,1,1,1,0.526587013780204,1,"co-occurring",FALSE
"species","Pityophthorus puberulus","Grosmannia cucullata",69,15,4,1,14,3,51,0.0555555555555556,0.00872658551497971,0.0202203250388409,2.31593557228298,0.1575,1,0.315,1,1,1,"co-occurring",FALSE
"species","Pityophthorus puberulus","Grosmannia olivacea",69,15,5,1,14,4,50,0.0526315789473684,0.0623060068045732,0.0385750346245313,-0.250795053105474,0.8265,0.6785,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus puberulus","Ophiostoma denticulatum",69,15,6,1,14,5,49,0.05,0.0672349332561018,0.03204943063646,-0.53776098089228,0.9295,0.6245,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus puberulus","Ophiostoma undulatum",69,15,6,1,14,5,49,0.05,0.00785392696348178,0.0181982925349568,2.31593557228298,0.1575,1,0.315,1,1,1,"co-occurring",FALSE
"species","Pityophthorus puberulus","Ceratocystiopsis synnemata",69,15,5,0,15,5,49,0,0.0105579105342145,0.0210815643227231,-0.500812481113392,1,0.7995,1,1,0.577901008790042,1,"avoiding",FALSE
"species","Pityophthorus puberulus","Raffaelea crossotarsi",69,15,3,0,15,3,51,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Pityophthorus puberulus","Raffaelea subfusca",69,15,3,0,15,3,51,0,0.0118000176558867,0.0235617483606904,-0.50081248111339,1,0.7995,1,1,1,1,"avoiding",FALSE
"species","Pseudopityophthorus minutissimus","Raffaelea subfusca",69,5,3,1,4,2,62,0.142857142857143,0.0494294766430833,0.079999683322701,1.16785045057232,0.309,0.972,0.618,1,0.204794442111692,0.696301103179753,"co-occurring",FALSE
"species","Pseudopityophthorus minutissimus","Ophiostoma undulatum",69,5,6,1,4,5,59,0.1,0.0342893669056752,0.0549141038872336,1.19660758243933,0.309,0.972,0.618,1,0.374574999379366,0.896869716823835,"co-occurring",FALSE
"species","Pseudopityophthorus minutissimus","Raffaelea arxii",69,5,9,1,4,8,56,0.0769230769230769,0.0533728402662882,0.0540323093020394,0.435854712874541,0.5645,0.889,1,1,0.51403606509153,1,"co-occurring",FALSE
"species","Pseudopityophthorus minutissimus","Grosmannia francke-grosmanniae",69,5,13,1,4,12,52,0.0588235294117647,0.0305961804431634,0.0363249222051689,0.777079405956298,0.4585,0.945,0.917,1,1,1,"co-occurring",FALSE
"species","Pseudopityophthorus minutissimus","Leptographium gracile",69,5,13,1,4,12,52,0.0588235294117647,0.049123826619193,0.0425910762338276,0.227740260408535,0.6535,0.8385,1,1,1,1,"co-occurring",FALSE
"species","Pseudopityophthorus minutissimus","Ceratocystiopsis manitobensis",69,5,14,1,4,13,51,0.0555555555555556,0.0266571194093783,0.0334374622612241,0.864253271388047,0.427,0.9525,0.854,1,1,1,"co-occurring",FALSE
"species","Pseudopityophthorus minutissimus","Sporothrix rossii",69,5,16,1,4,15,49,0.05,0.0426790020397192,0.0426530145823134,0.171640809728758,0.609,0.811,1,1,1,1,"co-occurring",FALSE
"species","Pseudopityophthorus minutissimus","Ceratocystiopsis rollhanseniana",69,5,3,0,5,3,61,0,0.0479763691369493,0.078782989386656,-0.608968630290073,1,0.699,1,1,1,1,"avoiding",FALSE
"species","Pseudopityophthorus minutissimus","Ceratocystiopsis synnemata",69,5,5,0,5,5,59,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Pseudopityophthorus minutissimus","Grosmannia cucullata",69,5,4,0,5,4,60,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Pseudopityophthorus minutissimus","Grosmannia olivacea",69,5,5,0,5,5,59,0,0.0386304263242737,0.0614374198065701,-0.628776834149253,1,0.6875,1,1,1,1,"avoiding",FALSE
"species","Pseudopityophthorus minutissimus","Leptographium lundbergii",69,5,7,0,5,7,57,0,0.0146436854791031,0.0334270185975405,-0.438079317076175,1,0.839,1,1,1,1,"avoiding",FALSE
"species","Pseudopityophthorus minutissimus","Ophiostoma adjuncti",69,5,7,0,5,7,57,0,0.0142798672063304,0.033087804609012,-0.431574937505557,1,0.843,1,1,1,1,"avoiding",FALSE
"species","Pseudopityophthorus minutissimus","Ophiostoma denticiliatum",69,5,5,0,5,5,59,0,0.0549580345728428,0.0703356643885212,-0.781367959635169,1,0.5725,1,1,1,1,"avoiding",FALSE
"species","Pseudopityophthorus minutissimus","Ophiostoma denticulatum",69,5,6,0,5,6,58,0,0.0161080540270136,0.0367697204572949,-0.438079317076175,1,0.839,1,1,1,1,"avoiding",FALSE
"species","Pseudopityophthorus minutissimus","Ophiostoma karelicum",69,5,3,0,5,3,61,0,0.07391791133662,0.092532025359774,-0.79883598191242,1,0.5555,1,1,1,1,"avoiding",FALSE
"species","Pseudopityophthorus minutissimus","Ophiostoma pallidulum",69,5,7,0,5,7,57,0,0.0448587930328808,0.0554205350071379,-0.809425477886547,1,0.562,1,1,1,1,"avoiding",FALSE
"species","Pseudopityophthorus minutissimus","Ophiostoma sparsiannulatum",69,5,3,0,5,3,61,0,0.0712975535386734,0.0922214879433073,-0.77311215779237,1,0.5725,1,1,1,1,"avoiding",FALSE
"species","Pseudopityophthorus minutissimus","Raffaelea crossotarsi",69,5,3,0,5,3,61,0,0.0482384049167439,0.0675761896409529,-0.71383730235524,1,0.6625,1,1,1,1,"avoiding",FALSE
"species","Pseudopityophthorus minutissimus","Sporothrix eucastaneae",69,5,10,0,5,10,54,0,0.0359108125491313,0.0357226812466487,-1.00526643846199,1,0.4975,0.995,1,1,1,"avoiding",FALSE
"species","Xyleborinus attenuatus","Grosmannia francke-grosmanniae",69,24,13,12,12,1,44,0.48,0.175963446110508,0.0563298518444793,5.39743215957509,5e-04,1,0.001,0.17,3.2129560114677e-06,0.00109240504389902,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Raffaelea arxii",69,24,9,8,16,1,44,0.32,0.113712574369852,0.0502522058370925,4.10504220051335,5e-04,1,0.001,0.17,0.000607066162091144,0.0380508524570823,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Leptographium gracile",69,24,13,8,16,5,40,0.275862068965517,0.182762249060951,0.0546595221467138,1.70326809031871,0.0975,0.9805,0.195,1,0.0488231696355849,0.342265519094822,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Sporothrix eucastaneae",69,24,10,7,17,3,42,0.259259259259259,0.130777795676728,0.0515017174980944,2.4947025036065,0.0255,0.9975,0.051,0.867,0.0261454996120805,0.253984853374496,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Sporothrix rossii",69,24,16,8,16,8,37,0.25,0.188395299178426,0.0585837419972818,1.05156650499438,0.2275,0.9105,0.455,1,0.230019556469037,0.759287856305558,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Ophiostoma denticiliatum",69,24,5,5,19,0,45,0.208333333333333,0.074550722654775,0.0425575831271036,3.14356692387816,0.0065,1,0.013,0.52,0.00378199500236375,0.102870264064294,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Leptographium lundbergii",69,24,7,5,19,2,43,0.192307692307692,0.104509599578255,0.0448732792233215,1.95657848610733,0.0765,0.9895,0.153,1,0.0449365165124603,0.321650855036558,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Ophiostoma pallidulum",69,24,7,5,19,2,43,0.192307692307692,0.108631751527596,0.048294192428241,1.73262946480425,0.1005,0.983,0.201,1,0.0449365165124603,0.321650855036558,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Ophiostoma undulatum",69,24,6,4,20,2,43,0.153846153846154,0.0864500447352235,0.0445568326297051,1.51258752324327,0.149,0.9735,0.298,1,0.172777050220078,0.65404234762585,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Ceratocystiopsis manitobensis",69,24,14,5,19,9,36,0.151515151515152,0.142557608795749,0.0489689863034979,0.182922772055881,0.5415,0.7255,1,1,1,1,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Ceratocystiopsis rollhanseniana",69,24,3,3,21,0,45,0.125,0.04505791357217,0.0333490794729966,2.39713022641481,0.0465,1,0.093,1,0.038630377524144,0.304129890298456,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Raffaelea crossotarsi",69,24,3,3,21,0,45,0.125,0.0447675760957394,0.0311715796465116,2.57389663321856,0.028,1,0.056,0.885581395348837,0.038630377524144,0.304129890298456,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Grosmannia cucullata",69,24,4,3,21,1,44,0.12,0.0651740115071795,0.038681080115251,1.41738514874625,0.1955,0.977,0.391,1,0.117647058823529,0.548663799259537,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Ophiostoma denticulatum",69,24,6,3,21,3,42,0.111111111111111,0.0913983548550854,0.0413902173634887,0.476266072316276,0.473,0.8395,0.946,1,0.412359680057317,0.953761237586412,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Ophiostoma karelicum",69,24,3,2,22,1,44,0.08,0.0534338323007647,0.035481498274003,0.748732973283152,0.4155,0.9095,0.831,1,0.2756804214223,0.811526781676036,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Ophiostoma sparsiannulatum",69,24,3,2,22,1,44,0.08,0.0454290606841876,0.0344467611464017,1.00360493019599,0.325,0.9435,0.65,1,0.2756804214223,0.811526781676036,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Raffaelea subfusca",69,24,3,2,22,1,44,0.08,0.0423078847115861,0.0331897406035289,1.13565561535019,0.2825,0.9565,0.565,1,0.2756804214223,0.811526781676036,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Ceratocystiopsis synnemata",69,24,5,2,22,3,42,0.0740740740740741,0.0552508651558188,0.0328802101628663,0.572478363885689,0.501,0.884,1,1,1,1,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Grosmannia olivacea",69,24,5,2,22,3,42,0.0740740740740741,0.0689060647539894,0.0418056982000748,0.123619734691463,0.612,0.744,1,1,1,1,"co-occurring",FALSE
"species","Xyleborinus attenuatus","Ophiostoma adjuncti",69,24,7,1,23,6,39,0.0333333333333333,0.084447011725306,0.0410932708584767,-1.24384545995391,0.972,0.226,0.452,1,0.407940501114338,0.953263026658934,"avoiding",FALSE
"species","Xyleborinus saxesenii","Grosmannia francke-grosmanniae",69,25,13,8,17,5,39,0.266666666666667,0.241741591479783,0.0554831450757115,0.44923688361341,0.4545,0.8085,0.909,1,0.0537857529439694,0.358179230806386,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Leptographium gracile",69,25,13,8,17,5,39,0.266666666666667,0.176355301483774,0.051632056152581,1.74913361799901,0.0875,0.9815,0.175,1,0.0537857529439694,0.358179230806386,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Sporothrix eucastaneae",69,25,10,6,19,4,40,0.206896551724138,0.155762614894241,0.041101038964632,1.24410326643807,0.219,0.9605,0.438,1,0.152128839733474,0.623178379631099,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Sporothrix rossii",69,25,16,7,18,9,35,0.205882352941176,0.19165243141145,0.050498885534262,0.281786843000169,0.5145,0.74,1,1,0.557339971808557,1,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Ophiostoma pallidulum",69,25,7,5,20,2,42,0.185185185185185,0.112856527899821,0.0436932789425266,1.6553726118954,0.121,0.986,0.242,1,0.0897718927168864,0.484483230535578,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Raffaelea arxii",69,25,9,5,20,4,40,0.172413793103448,0.166826725780347,0.0492486477267057,0.1134461062587,0.603,0.7145,1,1,0.26824646385444,0.807113254075306,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Ophiostoma denticiliatum",69,25,5,4,21,1,43,0.153846153846154,0.100926727521062,0.0410984996591537,1.28762428711446,0.2195,0.968,0.439,1,0.0542536187839085,0.358179230806386,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Ophiostoma denticulatum",69,25,6,4,21,2,42,0.148148148148148,0.0842357402439166,0.0370120300950171,1.72680092770259,0.1215,0.993,0.243,1,0.179689908709453,0.65404234762585,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Ophiostoma sparsiannulatum",69,25,3,3,22,0,44,0.12,0.0790062837686656,0.0321193512254941,1.27629340778205,0.295,1,0.59,1,0.0438981562774364,0.321650855036558,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Grosmannia cucullata",69,25,4,3,22,1,43,0.115384615384615,0.0684374034799258,0.0300927446167369,1.56008408347634,0.186,1,0.372,1,0.131694468832309,0.580641355253568,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Ceratocystiopsis manitobensis",69,25,14,4,21,10,34,0.114285714285714,0.105564335807208,0.0371072667239568,0.235031551727728,0.5565,0.763,1,1,0.756372925858921,1,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Ophiostoma undulatum",69,25,6,3,22,3,41,0.107142857142857,0.101813265761619,0.0414085816758533,0.128707411979431,0.6155,0.7285,1,1,0.66027561875846,1,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Ceratocystiopsis rollhanseniana",69,25,3,2,23,1,43,0.0769230769230769,0.0520599331004546,0.0325943562492588,0.762805181132786,0.416,0.9175,0.832,1,0.295835401000114,0.838570315157714,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Ophiostoma karelicum",69,25,3,2,23,1,43,0.0769230769230769,0.0573632115202914,0.0333205075894862,0.587021831832998,0.5095,0.8965,1,1,0.295835401000114,0.838570315157714,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Raffaelea crossotarsi",69,25,3,2,23,1,43,0.0769230769230769,0.077375154813875,0.0308386196763439,-0.0146594722961885,0.7545,0.745,1,1,0.295835401000114,0.838570315157714,"avoiding",FALSE
"species","Xyleborinus saxesenii","Raffaelea subfusca",69,25,3,2,23,1,43,0.0769230769230769,0.0442999277416497,0.0271317439149205,1.20239779955636,0.345,1,0.69,1,0.295835401000114,0.838570315157714,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Grosmannia olivacea",69,25,5,2,23,3,41,0.0714285714285714,0.0599207755113285,0.0358688870495216,0.320829467090934,0.556,0.81,1,1,1,1,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Leptographium lundbergii",69,25,7,2,23,5,39,0.0666666666666667,0.0803742096224805,0.0360688932333371,-0.380037803409628,0.8175,0.5595,1,1,1,1,"avoiding",FALSE
"species","Xyleborinus saxesenii","Ophiostoma adjuncti",69,25,7,2,23,5,39,0.0666666666666667,0.0562522693626057,0.0312733232024271,0.333012172599959,0.5615,0.8225,1,1,1,1,"co-occurring",FALSE
"species","Xyleborinus saxesenii","Ceratocystiopsis synnemata",69,25,5,1,24,4,40,0.0344827586206897,0.0288420072105023,0.0127582138079133,0.442127048120848,0.8365,1,1,1,0.64646568456165,1,"co-occurring",FALSE
"species","Xylosandrus crassiusculus","Sporothrix rossii",69,8,16,4,4,12,49,0.2,0.202264290039753,0.0400885033799564,-0.0564822791784588,0.7865,0.771,1,1,0.077369379461653,0.445857440965458,"avoiding",FALSE
"species","Xylosandrus crassiusculus","Leptographium gracile",69,8,13,3,5,10,51,0.166666666666667,0.106539673345446,0.0444501706421209,1.35268307078768,0.267,1,0.534,1,0.166657072282347,0.65130350087354,"co-occurring",FALSE
"species","Xylosandrus crassiusculus","Ophiostoma adjuncti",69,8,7,2,6,5,56,0.153846153846154,0.157721718001858,0.0558577563481648,-0.0693827394632153,0.8125,0.799,1,1,0.183913243237784,0.65404234762585,"avoiding",FALSE
"species","Xylosandrus crassiusculus","Ceratocystiopsis manitobensis",69,8,14,2,6,12,49,0.1,0.10181632169468,0.0344391691981523,-0.0527399974206528,0.8125,0.799,1,1,0.660227962571435,1,"avoiding",FALSE
"species","Xylosandrus crassiusculus","Ophiostoma sparsiannulatum",69,8,3,1,7,2,59,0.1,0.0680340170085025,0.0466461435289972,0.685286726256932,0.6805,1,1,1,0.313089285032637,0.838570315157714,"co-occurring",FALSE
"species","Xylosandrus crassiusculus","Ceratocystiopsis synnemata",69,8,5,1,7,4,57,0.0833333333333333,0.0556528264132056,0.0392590049147834,0.705074083772927,0.668,1,1,1,0.47064642804613,1,"co-occurring",FALSE
"species","Xylosandrus crassiusculus","Grosmannia olivacea",69,8,5,1,7,4,57,0.0833333333333333,0.0559863264965806,0.0391385327904466,0.698723352333429,0.672,1,1,1,0.47064642804613,1,"co-occurring",FALSE
"species","Xylosandrus crassiusculus","Ophiostoma denticulatum",69,8,6,1,7,5,56,0.0769230769230769,0.108541450212283,0.0520095711369503,-0.607933743694005,0.9325,0.59,1,1,0.536815624540364,1,"avoiding",FALSE
"species","Xylosandrus crassiusculus","Ophiostoma pallidulum",69,8,7,1,7,6,55,0.0714285714285714,0.158228839694573,0.0668070160003014,-1.29926875143787,0.9745,0.235,0.47,1,1,1,"avoiding",FALSE
"species","Xylosandrus crassiusculus","Sporothrix eucastaneae",69,8,10,1,7,9,52,0.0588235294117647,0.128949033340199,0.0526009479347058,-1.33316045968376,0.981,0.2345,0.469,1,1,1,"avoiding",FALSE
"species","Xylosandrus crassiusculus","Grosmannia francke-grosmanniae",69,8,13,1,7,12,49,0.05,0.148997279857681,0.0490178980581059,-2.01961495248795,1,0.062,0.124,1,1,1,"avoiding",FALSE
"species","Xylosandrus crassiusculus","Ceratocystiopsis rollhanseniana",69,8,3,0,8,3,58,0,0.0690345172586275,0.0462466978953171,-1.49274478828504,1,0.31,0.62,1,1,1,"avoiding",FALSE
"species","Xylosandrus crassiusculus","Grosmannia cucullata",69,8,4,0,8,4,57,0,0.0602574014279879,0.042987388586742,-1.4017460331743,1,0.3375,0.675,1,1,1,"avoiding",FALSE
"species","Xylosandrus crassiusculus","Leptographium lundbergii",69,8,7,0,8,7,54,0,0.101220940140403,0.0479021418711732,-2.11307754072093,1,0.0665,0.133,1,0.58828055514699,1,"avoiding",FALSE
"species","Xylosandrus crassiusculus","Ophiostoma denticiliatum",69,8,5,0,8,5,56,0,0.119563569663623,0.0608690915377329,-1.96427393021802,1,0.096,0.192,1,1,1,"avoiding",FALSE
"species","Xylosandrus crassiusculus","Ophiostoma karelicum",69,8,3,0,8,3,58,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Xylosandrus crassiusculus","Ophiostoma undulatum",69,8,6,0,8,6,55,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Xylosandrus crassiusculus","Raffaelea arxii",69,8,9,0,8,9,52,0,0.0883129064532268,0.0442642029918818,-1.99513151675686,1,0.096,0.192,1,0.584299283790853,1,"avoiding",FALSE
"species","Xylosandrus crassiusculus","Raffaelea crossotarsi",69,8,3,0,8,3,58,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Xylosandrus crassiusculus","Raffaelea subfusca",69,8,3,0,8,3,58,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Xylosandrus germanus","Sporothrix rossii",69,45,16,14,31,2,22,0.297872340425532,0.27800269405277,0.0320222311511673,0.620495376445298,0.4355,0.8615,0.871,1,0.0389107359646553,0.304129890298456,"co-occurring",FALSE
"species","Xylosandrus germanus","Leptographium gracile",69,45,13,11,34,2,22,0.234042553191489,0.221823220639699,0.0264016162802519,0.462825170326046,0.5135,0.84,1,1,0.12130725780979,0.550667156767092,"co-occurring",FALSE
"species","Xylosandrus germanus","Grosmannia francke-grosmanniae",69,45,13,10,35,3,21,0.208333333333333,0.196584116734215,0.0245991573803526,0.47762679092833,0.497,0.8375,0.994,1,0.519330367235168,1,"co-occurring",FALSE
"species","Xylosandrus germanus","Sporothrix eucastaneae",69,45,10,9,36,1,23,0.195652173913043,0.192330917874398,0.0206831174303805,0.160578116419113,0.693,0.7865,1,1,0.14766933165124,0.609757536428529,"co-occurring",FALSE
"species","Xylosandrus germanus","Ceratocystiopsis manitobensis",69,45,14,9,36,5,19,0.18,0.215574485507171,0.0202801808687566,-1.75415030750426,0.99,0.1125,0.225,1,1,1,"avoiding",FALSE
