"grid","beetle","fungal_unit","asv_genus","asv_species","in_block","beetle_n","fungus_n","shared_n","jaccard","exp_jaccard_null_within_trap","exp_jaccard_null_within_date","exp_jaccard_null_within_site_x_date","z_score_within_trap","z_score_within_date","z_score_within_site_x_date","p_pos_within_trap","p_pos_within_date","p_pos_within_site_x_date","p_perm_within_trap","p_perm_within_date","p_perm_within_site_x_date","q_perm_within_trap","q_perm_within_date","q_perm_within_site_x_date"
"asv","Pityogenes hopkinsi","ASV_8274","Sporothrix","rossii",TRUE,19,12,9,0.409090909090909,0.263065979392731,0.164063125476874,0.251317067547467,2.39113474872877,4.17042063045592,2.49395645590147,0.0385,0.001,0.0295,0.077,0.002,0.059,0.541524590163934,0.2145,1
"asv","Pityogenes hopkinsi","ASV_21569","Sporothrix",NA,TRUE,19,7,6,0.3,0.130477342002453,0.141709094712989,0.184332515401312,3.59425607375106,2.80301788034652,2.27600430543032,0.001,0.019,0.052,0.002,0.038,0.104,0.10725,0.65208,1
"asv","Pityogenes hopkinsi","ASV_660","Grosmannia","francke-grosmanniae",TRUE,19,13,7,0.28,0.10981647821941,0.264918165309343,0.265294030977735,3.92769716708035,0.228939643909728,0.272508300028461,0.001,0.5445,0.539,0.002,1,1,0.10725,1,1
"asv","Pityogenes hopkinsi","ASV_6117","Leptographium","gracile",TRUE,19,13,7,0.28,0.151206361745425,0.15399868441877,0.186821662967969,3.138729787287,2.21054496008593,1.59448629865976,0.009,0.0435,0.1215,0.018,0.087,0.243,0.277588235294118,0.954525,1
"asv","Pityogenes hopkinsi","ASV_8895","Ceratocystiopsis","manitobensis",TRUE,19,13,7,0.28,0.217370280952623,0.101015535802939,0.185565939468407,1.02156163272213,4.02034031780574,2.25036093196884,0.2515,0.001,0.0485,0.503,0.002,0.097,1,0.2145,1
"asv","Pityogenes hopkinsi","ASV_3556","Sporothrix","rossii",TRUE,19,9,6,0.272727272727273,0.157484873197947,0.175747593400767,0.247051101308224,2.0790347289884,1.68386936199862,0.438760046500908,0.064,0.1195,0.505,0.128,0.239,1,0.658821428571429,1,1
"asv","Pityogenes hopkinsi","ASV_3603","Sporothrix","eucastaneae",TRUE,19,10,6,0.260869565217391,0.145923269941802,0.195511137492782,0.262417770149893,2.11572965593592,1.07827139914896,-0.0418460131892191,0.0545,0.2505,0.778,0.109,0.501,1,0.631905405405405,1,1
"asv","Pityogenes hopkinsi","ASV_8131","Graphilbum",NA,TRUE,19,6,5,0.25,0.179876005196275,0.0908018040145297,0.174258833380157,1.27585351300268,3.38385930778376,1.46793809085181,0.221,0.0085,0.178,0.442,0.017,0.356,1,0.60775,1
"asv","Pityogenes hopkinsi","ASV_13249","Ophiostoma","denticulatum",TRUE,19,6,5,0.25,0.164936197654932,0.118614607362125,0.155249067221357,1.62962181239804,2.61728457517698,2.14193991847689,0.1365,0.024,0.074,0.273,0.048,0.148,0.883804511278195,0.7007,1
"asv","Pityogenes hopkinsi","ASV_7618","Leptographium","lundbergii",TRUE,19,7,5,0.238095238095238,0.17687169770904,0.119749267632123,0.183238786718789,1.0824514970305,2.33077770180099,1.07276561164397,0.269,0.047,0.295,0.538,0.094,0.59,1,0.960142857142857,1
"asv","Pityogenes hopkinsi","ASV_15258","Ophiostoma","pallidulum",TRUE,19,7,5,0.238095238095238,0.124162333378247,0.165821871974949,0.200786917079849,2.46544847573193,1.39493695592256,0.83419334301515,0.037,0.1885,0.412,0.074,0.377,0.824,0.5291,1,1
"asv","Pityogenes hopkinsi","ASV_15738","Graphilbum",NA,TRUE,19,7,5,0.238095238095238,0.178572049306377,0.106725747590529,0.175175819605644,1.00957656008285,2.86275501325778,1.21928183708886,0.2775,0.018,0.2485,0.555,0.036,0.497,1,0.65208,1
"asv","Pityogenes hopkinsi","ASV_7106","Ophiostoma","denticiliatum",TRUE,19,5,4,0.2,0.092668525115183,0.162447805376133,0.200404713635009,2.40403761618928,0.776048481779071,-0.0103270316145318,0.0425,0.4225,0.7805,0.085,0.845,1,0.561,1,1
"asv","Pityogenes hopkinsi","ASV_22950","Sporothrix",NA,TRUE,19,6,4,0.19047619047619,0.0624126057005541,0.110791898767692,0.120862049696029,3.06764676229349,1.68328522017671,2.03702495753641,0.009,0.1315,0.115,0.018,0.263,0.23,0.277588235294118,1,1
"asv","Pityogenes hopkinsi","ASV_6959","Ophiostoma","adjuncti",TRUE,19,7,4,0.181818181818182,0.161235384302353,0.0644820424516802,0.0990109679345608,0.415601622976419,2.77738526500551,2.13617644513972,0.523,0.0245,0.074,1,0.049,0.148,1,0.7007,1
"asv","Pityogenes hopkinsi","ASV_1122","Raffaelea","arxii",TRUE,19,8,4,0.173913043478261,0.0660393574713768,0.193605400829973,0.141498970829287,3.01636821269911,-0.328582093262153,0.811149596199533,0.009,0.7665,0.3965,0.018,1,0.793,0.277588235294118,1,1
"asv","Pityogenes hopkinsi","ASV_17726",NA,NA,TRUE,19,3,3,0.157894736842105,0.0745755083055302,0.100910605678777,0.118305267922181,2.19423647045825,1.43765236958552,1.04886253472261,0.064,0.242,0.426,0.128,0.484,0.852,0.658821428571429,1,1
"asv","Pityogenes hopkinsi","ASV_5724","Graphilbum",NA,TRUE,19,4,3,0.15,0.0542169410063896,0.101052120956812,0.105304383793631,2.2697116767117,1.02284657716377,1.22890614122691,0.06,0.322,0.3365,0.12,0.644,0.673,0.658821428571429,1,1
"asv","Pityogenes hopkinsi","ASV_6746","Graphilbum",NA,TRUE,19,4,3,0.15,0.0906544010214284,0.0931250998021242,0.112888507366012,1.30633265219897,1.20507096595751,0.741045245479618,0.23,0.2605,0.4275,0.46,0.521,0.855,1,1,1
"asv","Pityogenes hopkinsi","ASV_11600","Ophiostoma","undulatum",TRUE,19,4,3,0.15,0.0457271926006302,0.117154920590852,0.113485422364865,2.78699083735985,0.714775402770586,1.02423270662144,0.0235,0.444,0.439,0.047,0.888,0.878,0.467133333333333,1,1
"asv","Pityogenes hopkinsi","ASV_25723","Ceratocystiopsis","manitobensis",TRUE,19,4,3,0.15,0.103063288308545,0.0844737189738654,0.114683053534061,0.930360030489689,1.51335269974439,0.793132263928454,0.3385,0.183,0.413,0.677,0.366,0.826,1,1,1
"asv","Pityogenes hopkinsi","ASV_1646","Raffaelea","arxii",TRUE,19,5,3,0.142857142857143,0.0660539191108824,0.146065377186199,0.162040487092485,2.39788799261331,-0.0614348187042029,-0.427540596710011,0.041,0.7085,0.858,0.082,1,1,0.558380952380952,1,1
"asv","Pityogenes hopkinsi","ASV_9363","Sporothrix",NA,TRUE,19,5,3,0.142857142857143,0.116844136353891,0.0862267979066651,0.100464574466792,1.00125134613697,1.22672745042773,0.872551061863431,0.4995,0.2305,0.369,0.999,0.461,0.738,1,1,1
"asv","Pityogenes hopkinsi","ASV_15268","Grosmannia","olivacea",TRUE,19,5,3,0.142857142857143,0.104154713393428,0.074964460743849,0.126313128331528,0.77745883699517,1.4560584310679,0.372250198465843,0.378,0.178,0.579,0.756,0.356,1,1,1,1
"asv","Pityogenes hopkinsi","ASV_4044","Graphilbum",NA,TRUE,19,6,3,0.136363636363636,0.101517432441044,0.0387425031921193,0.0878427520743223,0.756555528051957,2.7243927318905,1.26907466046775,0.399,0.033,0.29,0.798,0.066,0.58,1,0.858,1
"asv","Pityogenes hopkinsi","ASV_5162","Sporothrix",NA,TRUE,19,7,3,0.130434782608696,0.0696272934133175,0.189207122110394,0.193233206100511,1.34317435085359,-0.998083975177869,-1.19315318123245,0.186,0.9345,0.964,0.372,0.576,0.497,1,1,1
"asv","Pityogenes hopkinsi","ASV_13560","Hawksworthiomyces",NA,TRUE,19,7,3,0.130434782608696,0.0735667108916783,0.0495035754278425,0.0629630757407696,1.69105552008879,1.99207566585877,1.87980561468544,0.1575,0.0875,0.1115,0.315,0.175,0.223,0.95238,1,1
"asv","Pityogenes hopkinsi","ASV_9224","Ophiostoma","sparsiannulatum",TRUE,19,3,2,0.1,0.0318921365444635,0.0753394240980132,0.119969884691718,2.07887632478684,0.628724599091304,-0.531611592471165,0.1095,0.503,0.887,0.219,1,1,0.793109243697479,1,1
"asv","Pityogenes hopkinsi","ASV_11554","Raffaelea","crossotarsi",TRUE,19,3,2,0.1,0.0391366109119732,0.0692297276457776,0.0828890635794065,1.75420101094825,0.748801731800432,0.696346513644095,0.1435,0.4465,0.6735,0.287,0.893,1,0.912022222222222,1,1
"asv","Pityogenes hopkinsi","ASV_16537","Graphilbum",NA,TRUE,19,3,2,0.1,0.0919996339021623,0.0702203231941781,0.100081369005303,0.205962160145377,0.846183201928162,-0.00217833123508903,0.6955,0.4675,0.7595,1,0.935,1,1,1,1
"asv","Pityogenes hopkinsi","ASV_28495","Raffaelea","subfusca",TRUE,19,3,2,0.1,0.0350937373448637,0.0764220456092697,0.100594407479427,1.93370706925399,0.595096815087675,-0.0165203677721658,0.1315,0.527,0.782,0.263,1,1,0.8679,1,1
"asv","Pityogenes hopkinsi","ASV_7886","Grosmannia",NA,TRUE,19,4,2,0.0952380952380952,0.0710720078654063,0.0827826535733136,0.0783679718647216,0.696734181049334,0.299522487573958,0.50473311014388,0.5005,0.606,0.5535,1,1,1,1,1,1
"asv","Pityogenes hopkinsi","ASV_22166","Grosmannia","cucullata",TRUE,19,4,2,0.0952380952380952,0.0388319700976035,0.118555324597823,0.0965978660325859,1.64012767336,-0.487189303745234,-0.03911654698614,0.1655,0.856,0.782,0.331,1,1,0.95238,1,1
"asv","Pityogenes hopkinsi","ASV_7819","Hawksworthiomyces",NA,TRUE,19,5,2,0.0909090909090909,0.0773768024610836,0.0647820804812342,0.0844020542173965,0.323074387825569,0.632289539685606,0.137006578075058,0.572,0.445,0.628,1,0.89,1,1,1,1
"asv","Pityogenes hopkinsi","ASV_6045","Sporothrix",NA,TRUE,19,7,2,0.0833333333333333,0.0998295421002436,0.032855340713835,0.048373462093366,-0.368698697270243,1.71425414456687,0.967365227200392,0.811,0.155,0.33,1,0.31,0.66,1,1,1
"asv","Pityogenes hopkinsi","ASV_8974","Ophiostoma","karelicum",TRUE,19,3,1,0.0476190476190476,0.0325175118887772,0.054657027762002,0.031015507753878,0.425446720172359,-0.186279854170009,0.731479638887223,0.5325,0.795,0.6515,1,1,1,1,1,1
"asv","Pityogenes hopkinsi","ASV_4337","Ophiostoma","undulatum",TRUE,19,4,1,0.0454545454545455,0.0309278015631196,0.087740161947004,0.0615177718729512,0.464914682242008,-0.961348062019855,-0.690020303829406,0.559,0.9525,1,1,0.709,1,1,1,1
"asv","Pityogenes hopkinsi","ASV_23023","Sporothrix",NA,TRUE,19,4,1,0.0454545454545455,0.0556587817718397,0.01703449127161,0.02310246032107,-0.350812440252121,1.14833755273957,0.983379724824481,0.898,0.3455,0.5085,1,0.691,1,1,1,1
"asv","Pityogenes hopkinsi","ASV_27488","Ceratocystiopsis","synnemata",TRUE,19,4,1,0.0454545454545455,0.0556468710545764,0.0728533382663095,0.114219965986642,-0.34781251679234,-0.627542176309002,-1.53274401658393,0.895,0.894,1,1,0.998,0.301,1,1,1
"asv","Xyleborinus attenuatus","ASV_660","Grosmannia","francke-grosmanniae",TRUE,24,13,12,0.48,0.175963446110508,0.350969859271761,0.37277597080998,5.39743215957509,2.81976179425857,2.48206879739547,5e-04,0.0235,0.0435,0.001,0.047,0.087,0.10725,0.7007,1
"asv","Xyleborinus attenuatus","ASV_5162","Sporothrix",NA,TRUE,24,7,7,0.291666666666667,0.115928568293802,0.229214821085758,0.224646660937307,3.48060406245239,1.65702743737515,1.71772320406313,0.003,0.1615,0.142,0.006,0.323,0.284,0.1716,1,1
"asv","Xyleborinus attenuatus","ASV_1122","Raffaelea","arxii",TRUE,24,8,7,0.28,0.105383780002645,0.228405558090394,0.248531958286828,3.57630862801335,1.27726790468976,0.792625426014327,0.002,0.2425,0.4085,0.004,0.485,0.817,0.153214285714286,1,1
"asv","Xyleborinus attenuatus","ASV_6117","Leptographium","gracile",TRUE,24,13,8,0.275862068965517,0.182762249060951,0.160621256786029,0.170638295003381,1.70326809031871,3.07762470258325,2.44719015323593,0.0975,0.0085,0.023,0.195,0.017,0.046,0.780702702702703,0.60775,1
"asv","Xyleborinus attenuatus","ASV_3603","Sporothrix","eucastaneae",TRUE,24,10,7,0.259259259259259,0.130777795676728,0.191096069303026,0.201432361866027,2.4947025036065,1.58408387444429,1.97421203420881,0.0255,0.139,0.1245,0.051,0.278,0.249,0.475630434782609,1,1
"asv","Xyleborinus attenuatus","ASV_3556","Sporothrix","rossii",TRUE,24,9,6,0.222222222222222,0.127307433768249,0.180233377182887,0.17968282170642,1.77026435336658,1.09246874193797,1.48971532582289,0.0915,0.2795,0.2345,0.183,0.559,0.469,0.762203883495146,1,1
"asv","Xyleborinus attenuatus","ASV_1646","Raffaelea","arxii",TRUE,24,5,5,0.208333333333333,0.0677964480815915,0.161470977654072,0.177111119662397,3.53190001126453,1.35868984413911,0.981515114257215,0.0015,0.2655,0.4605,0.003,0.531,0.921,0.1287,1,1
"asv","Xyleborinus attenuatus","ASV_7106","Ophiostoma","denticiliatum",TRUE,24,5,5,0.208333333333333,0.074550722654775,0.150154699857053,0.160827657418455,3.14356692387816,1.63721540424324,1.53088359141676,0.0065,0.168,0.223,0.013,0.336,0.446,0.277588235294118,1,1
"asv","Xyleborinus attenuatus","ASV_8274","Sporothrix","rossii",TRUE,24,12,6,0.2,0.146443931218568,0.179408117194404,0.174886136060243,1.09030628355006,0.541192404016198,0.803879975879672,0.2395,0.463,0.414,0.479,0.926,0.828,1,1,1
"asv","Xyleborinus attenuatus","ASV_7618","Leptographium","lundbergii",TRUE,24,7,5,0.192307692307692,0.104509599578255,0.125939935920272,0.135327584427135,1.95657848610733,2.02670673315907,2.01205797999736,0.0765,0.0725,0.1175,0.153,0.145,0.235,0.697666666666667,1,1
"asv","Xyleborinus attenuatus","ASV_15258","Ophiostoma","pallidulum",TRUE,24,7,5,0.192307692307692,0.108631751527596,0.147105239566297,0.162592386954567,1.73262946480425,1.22088024441856,0.844424799060128,0.1005,0.256,0.402,0.201,0.512,0.804,0.780702702702703,1,1
"asv","Xyleborinus attenuatus","ASV_5724","Graphilbum",NA,TRUE,24,4,4,0.166666666666667,0.0569814821940898,0.142897859186004,0.135950026295199,2.96099317211877,0.872648396266931,1.01072855959154,0.0105,0.538,0.4455,0.021,1,0.891,0.277588235294118,1,1
"asv","Xyleborinus attenuatus","ASV_21569","Sporothrix",NA,TRUE,24,7,4,0.148148148148148,0.0830849925966448,0.171015650485901,0.163530678648236,1.4931087373124,-0.628420002997519,-0.431888340319559,0.1465,0.9025,0.856,0.293,0.989,1,0.924242647058823,1,1
"asv","Xyleborinus attenuatus","ASV_11554","Raffaelea","crossotarsi",TRUE,24,3,3,0.125,0.0447675760957394,0.113744372186094,0.110052526263133,2.57389663321856,0.577398339554194,0.705074083772849,0.028,0.75,0.668,0.056,1,1,0.48048,1,1
"asv","Xyleborinus attenuatus","ASV_16537","Graphilbum",NA,TRUE,24,3,3,0.125,0.052657867395235,0.0640343248547334,0.0812519721399169,2.21736021738758,2.24468479025027,1.48798502583005,0.0645,0.0565,0.236,0.129,0.113,0.472,0.658821428571429,1,1
"asv","Xyleborinus attenuatus","ASV_17726",NA,NA,TRUE,24,3,3,0.125,0.0521177896640618,0.0924970177396406,0.0947033131950607,2.11663803369791,1.09839816808169,1.04107282332131,0.073,0.3945,0.43,0.146,0.789,0.86,0.697666666666667,1,1
"asv","Xyleborinus attenuatus","ASV_8895","Ceratocystiopsis","manitobensis",TRUE,24,13,4,0.121212121212121,0.132646975620154,0.100415187564267,0.110258337725015,-0.240327323298538,0.657160139881049,0.705074083772701,0.7135,0.425,0.668,1,0.85,1,1,1,1
"asv","Xyleborinus attenuatus","ASV_4337","Ophiostoma","undulatum",TRUE,24,4,3,0.12,0.0649606569666614,0.101986434812848,0.0921591850056089,1.43808367004821,0.632866679987586,0.981064050680593,0.191,0.5785,0.4605,0.382,1,0.921,1,1,1
"asv","Xyleborinus attenuatus","ASV_6746","Graphilbum",NA,TRUE,24,4,3,0.12,0.057588936918603,0.106493018589067,0.104980182398893,1.65179833849334,0.445586373100172,0.731479638887208,0.142,0.613,0.6515,0.284,1,1,0.909223880597015,1,1
"asv","Xyleborinus attenuatus","ASV_11600","Ophiostoma","undulatum",TRUE,24,4,3,0.12,0.051524138137446,0.131689462965101,0.121099011043984,1.88763059625507,-0.383826351625713,-0.0370035264777256,0.098,0.8785,0.785,0.196,1,1,0.780702702702703,1,1
"asv","Xyleborinus attenuatus","ASV_22166","Grosmannia","cucullata",TRUE,24,4,3,0.12,0.0651740115071795,0.132806032645953,0.135783019714985,1.41738514874625,-0.415607372204106,-0.507408702268209,0.1955,0.873,0.876,0.391,1,1,1,1,1
"asv","Xyleborinus attenuatus","ASV_25723","Ceratocystiopsis","manitobensis",TRUE,24,4,3,0.12,0.0602774036590959,0.103067887219964,0.135150908787729,1.53754051113222,0.604327315669446,-0.693181253443247,0.163,0.59,1,0.326,1,1,0.95238,1,1
"asv","Xyleborinus attenuatus","ASV_7819","Hawksworthiomyces",NA,TRUE,24,5,3,0.115384615384615,0.0818579996143778,0.0784665185665692,0.10173374436506,0.802390697141862,1.33898854391949,0.499097906236967,0.369,0.2445,0.5655,0.738,0.489,1,1,1,1
"asv","Xyleborinus attenuatus","ASV_13249","Ophiostoma","denticulatum",TRUE,24,6,3,0.111111111111111,0.0913983548550854,0.0962375023560817,0.097925336294524,0.476266072316276,0.441133485677859,0.494528210982069,0.473,0.5565,0.5575,0.946,1,1,1,1,1
"asv","Xyleborinus attenuatus","ASV_15738","Graphilbum",NA,TRUE,24,7,3,0.107142857142857,0.0959927329389645,0.0866371125017688,0.108127476436632,0.251266792204066,0.695919975887409,-0.0372795637834835,0.5545,0.473,0.7825,1,0.946,1,1,1,1
"asv","Xyleborinus attenuatus","ASV_8974","Ophiostoma","karelicum",TRUE,24,3,2,0.08,0.0534338323007647,0.0734994420287067,0.0655166044560727,0.748732973283152,0.301240577823512,0.731479638887323,0.4155,0.7775,0.6515,0.831,1,1,1,1,1
"asv","Xyleborinus attenuatus","ASV_9224","Ophiostoma","sparsiannulatum",TRUE,24,3,2,0.08,0.0454290606841876,0.0625801362219556,0.0526455535460025,1.00360493019599,0.637410079058506,1.01025588144685,0.325,0.5685,0.4455,0.65,1,0.891,1,1,1
"asv","Xyleborinus attenuatus","ASV_28495","Raffaelea","subfusca",TRUE,24,3,2,0.08,0.0423078847115861,0.0628412283064593,0.0531534998268352,1.13565561535019,0.614561873516934,0.981064050680674,0.2825,0.575,0.4605,0.565,1,0.921,1,1,1
"asv","Xyleborinus attenuatus","ASV_7886","Grosmannia",NA,TRUE,24,4,2,0.0769230769230769,0.0715031874911826,0.064165473049917,0.0510582926791044,0.159498095362025,0.465567645114321,1.00940457296507,0.65,0.619,0.4475,1,1,0.895,1,1,1
"asv","Xyleborinus attenuatus","ASV_27488","Ceratocystiopsis","synnemata",TRUE,24,4,2,0.0769230769230769,0.0414338223242685,0.080744075741575,0.0782200216917583,1.3026997802845,-0.138065946172242,-0.0473114260628274,0.3015,0.828,0.7895,0.603,1,1,1,1,1
"asv","Xyleborinus attenuatus","ASV_9363","Sporothrix",NA,TRUE,24,5,2,0.0740740740740741,0.0484266858704088,0.0656484387900108,0.061696853717866,0.857511988308518,0.276390690943344,0.69002030382922,0.3885,0.6425,0.6775,0.777,1,1,1,1,1
"asv","Xyleborinus attenuatus","ASV_15268","Grosmannia","olivacea",TRUE,24,5,2,0.0740740740740741,0.0689060647539894,0.0781359870004198,0.0613322534283032,0.123619734691463,-0.155547882772878,0.705074083772804,0.612,0.841,0.668,1,1,1,1,1,1
"asv","Xyleborinus attenuatus","ASV_4044","Graphilbum",NA,TRUE,24,6,2,0.0714285714285714,0.0765358764599773,0.046823356943933,0.0594336577155556,-0.14074756466241,1.26240139122448,0.693181253443282,0.7325,0.3075,0.6755,1,0.615,1,1,1,1
"asv","Xyleborinus attenuatus","ASV_8131","Graphilbum",NA,TRUE,24,6,2,0.0714285714285714,0.0820722811407825,0.0705445118668973,0.0846022880919659,-0.258647991487749,0.0275776148347759,-0.415773349062527,0.752,0.7045,0.8555,1,1,1,1,1,1
"asv","Xyleborinus attenuatus","ASV_22950","Sporothrix",NA,TRUE,24,6,2,0.0714285714285714,0.0680744797475573,0.0923998797849541,0.085237684313086,0.0909291161521402,-0.644772600848442,-0.420908276067189,0.6415,0.901,0.8415,1,0.972,1,1,1,1
"asv","Xyleborinus attenuatus","ASV_6045","Sporothrix",NA,TRUE,24,7,2,0.0689655172413793,0.102653584943006,0.00859452714863179,0.0229706807426703,-0.752298989513844,3.77486703911962,1.99162511441268,0.8755,0.018,0.1205,0.745,0.036,0.241,1,0.65208,1
"asv","Xyleborinus attenuatus","ASV_13560","Hawksworthiomyces",NA,TRUE,24,7,2,0.0689655172413793,0.0781608918082326,0.0484029599182,0.0453473863368464,-0.25579116759871,0.922048040589277,1.40174603317425,0.7695,0.357,0.3375,1,0.714,0.675,1,1,1
"asv","Xyleborinus attenuatus","ASV_6959","Ophiostoma","adjuncti",TRUE,24,7,1,0.0333333333333333,0.084447011725306,0.0433656665953848,0.0333333333333327,-1.24384545995391,-0.356357537540264,NA,0.972,0.8575,1,0.452,1,1,1,1,1
"asv","Xyleborinus attenuatus","ASV_23023","Sporothrix",NA,TRUE,24,4,0,0,0.063918854013903,0.00309413966242381,0,-1.71337569216595,-0.301846987456976,NA,1,1,1,0.16,1,1,0.697666666666667,1,1
"asv","Cyclorhipidion pelliculosum","ASV_5162","Sporothrix",NA,TRUE,13,7,7,0.538461538461538,0.1601514367189,0.171000502216807,0.22967475621744,4.66410394730429,4.79947565147418,3.77039996220716,5e-04,5e-04,0.004,0.001,0.001,0.008,0.10725,0.2145,0.858
"asv","Cyclorhipidion pelliculosum","ASV_660","Grosmannia","francke-grosmanniae",TRUE,13,13,8,0.444444444444444,0.174041248122981,0.245666886415484,0.22411556308631,4.21223254359041,2.39131839451224,3.25927781846797,0.0015,0.041,0.008,0.003,0.082,0.016,0.1287,0.937026315789474,0.980571428571429
"asv","Cyclorhipidion pelliculosum","ASV_3603","Sporothrix","eucastaneae",TRUE,13,10,6,0.352941176470588,0.123101759355415,0.202289282013179,0.213948554944826,4.20216992765011,1.82805674244315,2.58090214562142,5e-04,0.0915,0.038,0.001,0.183,0.076,0.10725,1,1
"asv","Cyclorhipidion pelliculosum","ASV_5724","Graphilbum",NA,TRUE,13,4,4,0.307692307692308,0.136687299693803,0.108450974571535,0.162805784760512,2.33038163704436,2.98463254147775,2.19062320800942,0.048,0.013,0.079,0.096,0.026,0.158,0.611955882352941,0.65208,1
"asv","Cyclorhipidion pelliculosum","ASV_7106","Ophiostoma","denticiliatum",TRUE,13,5,4,0.285714285714286,0.0941961526981985,0.135623912473366,0.153653297236852,3.05944155588583,2.43723676625331,2.10234631123791,0.014,0.0395,0.0845,0.028,0.079,0.169,0.324648648648649,0.937026315789474,1
"asv","Cyclorhipidion pelliculosum","ASV_1122","Raffaelea","arxii",TRUE,13,8,4,0.235294117647059,0.0973399496445862,0.184019905979826,0.17196597524769,2.54063195828499,0.627813297124967,0.946625177545855,0.0305,0.389,0.333,0.061,0.778,0.666,0.488172413793103,1,1
"asv","Cyclorhipidion pelliculosum","ASV_11554","Raffaelea","crossotarsi",TRUE,13,3,3,0.230769230769231,0.10484363060651,0.0832243960808228,0.094011841085376,2.04577170403553,2.41068216675919,2.23300129948539,0.094,0.0555,0.069,0.188,0.111,0.138,0.7755,1,1
"asv","Cyclorhipidion pelliculosum","ASV_3556","Sporothrix","rossii",TRUE,13,9,4,0.222222222222222,0.11234565388252,0.150100445205157,0.183559383751043,1.81452123847402,1.04925951407407,0.619107577228623,0.0995,0.255,0.4165,0.199,0.51,0.833,0.780702702702703,1,1
"asv","Cyclorhipidion pelliculosum","ASV_22166","Grosmannia","cucullata",TRUE,13,4,3,0.214285714285714,0.0647121179637444,0.108107808482996,0.111461912274818,2.84273250985535,1.60592969440185,1.48838329097321,0.023,0.152,0.1795,0.046,0.304,0.359,0.467133333333333,1,1
"asv","Cyclorhipidion pelliculosum","ASV_1646","Raffaelea","arxii",TRUE,13,5,3,0.2,0.0807021157637654,0.133664197968408,0.131083398842278,2.31039158234446,0.926045493653089,1.02832584617963,0.063,0.3175,0.3125,0.126,0.635,0.625,0.658821428571429,1,1
"asv","Cyclorhipidion pelliculosum","ASV_15258","Ophiostoma","pallidulum",TRUE,13,7,3,0.176470588235294,0.0738224719514912,0.143250780385525,0.156916306450439,1.89894762411501,0.502815790609272,0.315517429049033,0.1055,0.485,0.562,0.211,0.97,1,0.793109243697479,1,1
"asv","Cyclorhipidion pelliculosum","ASV_9224","Ophiostoma","sparsiannulatum",TRUE,13,3,2,0.142857142857143,0.0936966651824063,0.0584196860334923,0.0691631530050729,0.797157970844531,1.82144856276319,1.53646885372159,0.4185,0.1535,0.2275,0.837,0.307,0.455,1,1,1
"asv","Cyclorhipidion pelliculosum","ASV_4337","Ophiostoma","undulatum",TRUE,13,4,2,0.133333333333333,0.100030967864885,0.0818248409919249,0.0889361347340338,0.565190212384325,0.871096006902863,0.778740987766457,0.506,0.3715,0.4135,1,0.743,0.827,1,1,1
"asv","Cyclorhipidion pelliculosum","ASV_6117","Leptographium","gracile",TRUE,13,13,3,0.130434782608696,0.0761141440285367,0.149058312279958,0.152227156865175,1.27444680403677,-0.287278838414109,-0.326637157386817,0.2315,0.7405,0.742,0.463,1,1,1,1,1
"asv","Cyclorhipidion pelliculosum","ASV_7819","Hawksworthiomyces",NA,TRUE,13,5,2,0.125,0.10564441884808,0.069091898890623,0.105084159726923,0.318457699514874,1.05369080889877,0.431523038113425,0.5725,0.314,0.57,1,0.628,1,1,1,1
"asv","Cyclorhipidion pelliculosum","ASV_15268","Grosmannia","olivacea",TRUE,13,5,2,0.125,0.0502648383015048,0.0936784568754973,0.151280787452548,1.63470189369406,0.47886006000447,-0.544089998552053,0.1575,0.4735,0.8875,0.315,0.947,1,0.95238,1,1
"asv","Cyclorhipidion pelliculosum","ASV_13249","Ophiostoma","denticulatum",TRUE,13,6,2,0.117647058823529,0.0572917177543034,0.120061647303578,0.144030955720625,1.43067267650984,-0.0359397931814366,-0.404121087647077,0.2575,0.6775,0.806,0.515,1,1,1,1,1
"asv","Cyclorhipidion pelliculosum","ASV_22950","Sporothrix",NA,TRUE,13,6,2,0.117647058823529,0.0671524487734076,0.0924742600058204,0.119471909157194,1.15438970899329,0.441890954255053,-0.0330814810158431,0.2995,0.513,0.6945,0.599,1,1,1,1,1
"asv","Cyclorhipidion pelliculosum","ASV_7618","Leptographium","lundbergii",TRUE,13,7,2,0.111111111111111,0.0554604787774016,0.0906831554752282,0.0933227191511152,1.38600038784307,0.377742822293915,0.428821824340805,0.2725,0.5445,0.5585,0.545,1,1,1,1,1
"asv","Cyclorhipidion pelliculosum","ASV_13560","Hawksworthiomyces",NA,TRUE,13,7,2,0.111111111111111,0.0819563548544155,0.0380365621407202,0.0356845089211279,0.75078753496538,1.95686966230604,2.07820399874086,0.4945,0.1295,0.11,0.989,0.259,0.22,1,1,1
"asv","Cyclorhipidion pelliculosum","ASV_21569","Sporothrix",NA,TRUE,13,7,2,0.111111111111111,0.06093449201381,0.136065096285921,0.134950387130272,1.23784933849509,-0.33969873290839,-0.393070825817455,0.2695,0.764,0.8105,0.539,1,1,1,1,1
"asv","Cyclorhipidion pelliculosum","ASV_8274","Sporothrix","rossii",TRUE,13,12,2,0.0869565217391304,0.0655469839192136,0.125993384255236,0.123125575338808,0.502480586177447,-0.654133615558311,-0.667862232009391,0.487,0.857,0.871,0.974,0.843,0.904,1,1,1
