"grid","beetle","fungal_unit","genus","species","n_samples","beetle_n","fungus_n","shared_n","beetle_only","fungus_only","both_absent","jaccard","exp_jaccard_null","sd_jaccard_null","z_score","p_pos","p_neg","p_perm","q_perm","p_fisher","q_fisher","direction","beetle_is_target"
"asv","Pityophthorus consimilis","ASV_22166","Grosmannia","cucullata",69,5,4,0,5,4,60,0,0.0218859429714857,0.0475171324405645,-0.460590566967844,1,0.825,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus consimilis","ASV_22950","Sporothrix",NA,69,5,6,0,5,6,58,0,0.0175087543771887,0.038013705952451,-0.460590566967855,1,0.825,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus consimilis","ASV_27488","Ceratocystiopsis","synnemata",69,5,4,0,5,4,60,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus lautus","ASV_27488","Ceratocystiopsis","synnemata",69,4,4,1,3,3,62,0.142857142857143,0.0463088687200742,0.0668825770331689,1.44354895429923,0.3245,1,0.649,1,0.216843011170606,0.804364998309892,"co-occurring",FALSE
"asv","Pityophthorus lautus","ASV_3556","Sporothrix","rossii",69,4,9,1,3,8,57,0.0833333333333333,0.0412706353176587,0.0521790900211039,0.806121724212943,0.4305,0.945,0.861,1,0.435934718409811,0.973131695423722,"co-occurring",FALSE
"asv","Pityophthorus lautus","ASV_3603","Sporothrix","eucastaneae",69,4,10,1,3,9,56,0.0769230769230769,0.0944662307843883,0.0670048273424082,-0.261819253285474,0.7975,0.6665,1,1,0.473539070515824,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_660","Grosmannia","francke-grosmanniae",69,4,13,1,3,12,53,0.0625,0.0881071488125015,0.0560168130843747,-0.457133267719659,0.863,0.5955,1,1,0.575142191854029,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_6117","Leptographium","gracile",69,4,13,1,3,12,53,0.0625,0.0202601300650325,0.0292611274520118,1.44354895429921,0.3245,1,0.649,1,0.575142191854029,1,"co-occurring",FALSE
"asv","Pityophthorus lautus","ASV_1122","Raffaelea","arxii",69,4,8,0,4,8,57,0,0.0460412024193922,0.0573571850670327,-0.80271028582704,1,0.561,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_1646","Raffaelea","arxii",69,4,5,0,4,5,60,0,0.087838562138212,0.0907192858626566,-0.968245740725893,1,0.4365,0.873,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_4044","Graphilbum",NA,69,4,6,0,4,6,59,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus lautus","ASV_4337","Ophiostoma","undulatum",69,4,4,0,4,4,61,0,0.0230115057528765,0.0525281720818485,-0.438079317076186,1,0.839,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_5162","Sporothrix",NA,69,4,7,0,4,7,58,0,0.0688483130454108,0.0787654798247688,-0.874092472979014,1,0.4735,0.947,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_5724","Graphilbum",NA,69,4,4,0,4,4,61,0,0.0724409823959592,0.0927314830705061,-0.781190810254598,1,0.5665,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_6045","Sporothrix",NA,69,4,7,0,4,7,58,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus lautus","ASV_6746","Graphilbum",NA,69,4,4,0,4,4,61,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus lautus","ASV_6959","Ophiostoma","adjuncti",69,4,7,0,4,7,58,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus lautus","ASV_7106","Ophiostoma","denticiliatum",69,4,5,0,4,5,60,0,0.0872579146716215,0.101492237029515,-0.85974964416486,1,0.4735,0.947,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_7618","Leptographium","lundbergii",69,4,7,0,4,7,58,0,0.0161080540270136,0.0367697204572949,-0.438079317076175,1,0.839,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_7819","Hawksworthiomyces",NA,69,4,5,0,4,5,60,0,0.0200100050025013,0.0458465026119953,-0.436456520399134,1,0.84,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_7886","Grosmannia",NA,69,4,4,0,4,4,61,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus lautus","ASV_8131","Graphilbum",NA,69,4,6,0,4,6,59,0,0.0177866711133344,0.0407524467662176,-0.436456520399138,1,0.84,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_8274","Sporothrix","rossii",69,4,12,0,4,12,53,0,0.0225112556278142,0.035516543185968,-0.633824511297258,1,0.6905,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_8895","Ceratocystiopsis","manitobensis",69,4,13,0,4,13,52,0,0.0200725362681341,0.0291899476560802,-0.687652355688723,1,0.679,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_8974","Ophiostoma","karelicum",69,4,3,0,4,3,62,0,0.0288477572119392,0.0630694562546464,-0.457396637374908,1,0.827,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_9224","Ophiostoma","sparsiannulatum",69,4,3,0,4,3,62,0,0.118459229614806,0.142845483112532,-0.829282291841778,1,0.473,0.946,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_9363","Sporothrix",NA,69,4,5,0,4,5,60,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus lautus","ASV_11554","Raffaelea","crossotarsi",69,4,3,0,4,3,62,0,0.0562781390695353,0.078838887914445,-0.713837302355249,1,0.6625,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_11600","Ophiostoma","undulatum",69,4,4,0,4,4,61,0,0.0230115057528765,0.0525281720818485,-0.438079317076186,1,0.839,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_13249","Ophiostoma","denticulatum",69,4,6,0,4,6,59,0,0.0178978378077928,0.0408552449525499,-0.438079317076172,1,0.839,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_13560","Hawksworthiomyces",NA,69,4,7,0,4,7,58,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus lautus","ASV_15258","Ophiostoma","pallidulum",69,4,7,0,4,7,58,0,0.0507698293591235,0.0634284516749337,-0.800426748855786,1,0.561,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_15268","Grosmannia","olivacea",69,4,5,0,4,5,60,0,0.0201350675337669,0.0459621505716175,-0.438079317076183,1,0.839,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_15738","Graphilbum",NA,69,4,7,0,4,7,58,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus lautus","ASV_16537","Graphilbum",NA,69,4,3,0,4,3,62,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus lautus","ASV_17726",NA,NA,69,4,3,0,4,3,62,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus lautus","ASV_21569","Sporothrix",NA,69,4,7,0,4,7,58,0,0.0337668834417211,0.0473033327486665,-0.713837302355254,1,0.6625,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_22166","Grosmannia","cucullata",69,4,4,0,4,4,61,0,0.0477381547916814,0.067402356420678,-0.708256466491075,1,0.666,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_22950","Sporothrix",NA,69,4,6,0,4,6,59,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus lautus","ASV_23023","Sporothrix",NA,69,4,4,0,4,4,61,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus lautus","ASV_25723","Ceratocystiopsis","manitobensis",69,4,4,0,4,4,61,0,0.0228685771457158,0.0523960029851374,-0.436456520399136,1,0.84,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus lautus","ASV_28495","Raffaelea","subfusca",69,4,3,0,4,3,62,0,0.0268467567116891,0.0612828674288242,-0.438079317076175,1,0.839,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus puberulus","ASV_8274","Sporothrix","rossii",69,15,12,4,11,8,46,0.173913043478261,0.203415880724099,0.0495843181468186,-0.595003387128986,0.876,0.505,1,1,0.277575922669514,0.882828491770797,"avoiding",FALSE
"asv","Pityophthorus puberulus","ASV_6045","Sporothrix",NA,69,15,7,3,12,4,50,0.157894736842105,0.0896655094464512,0.0448681210271962,1.52066157070179,0.199,1,0.398,1,0.168992611055395,0.719377464700006,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_6959","Ophiostoma","adjuncti",69,15,7,3,12,4,50,0.157894736842105,0.17853849832676,0.0676690611932499,-0.305069423465176,0.7655,0.5935,1,1,0.168992611055395,0.719377464700006,"avoiding",FALSE
"asv","Pityophthorus puberulus","ASV_15258","Ophiostoma","pallidulum",69,15,7,3,12,4,50,0.157894736842105,0.12007825132282,0.0502136764017387,0.753111268267455,0.4175,0.9165,0.835,1,0.168992611055395,0.719377464700006,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_15738","Graphilbum",NA,69,15,7,3,12,4,50,0.157894736842105,0.0856645114537204,0.0411488313881652,1.75534086756979,0.1465,1,0.293,1,0.168992611055395,0.719377464700006,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_17726",NA,NA,69,15,3,2,13,1,53,0.125,0.0702777859518006,0.0438046675866936,1.24923249194618,0.3295,1,0.659,1,0.116902698782303,0.604724733259888,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_8895","Ceratocystiopsis","manitobensis",69,15,13,3,12,10,44,0.12,0.163352879664948,0.0528150034077779,-0.8208440190797,0.9065,0.3625,0.725,1,1,1,"avoiding",FALSE
"asv","Pityophthorus puberulus","ASV_6746","Graphilbum",NA,69,15,4,2,13,2,52,0.117647058823529,0.0662390018538697,0.0412031203792438,1.24767387752401,0.3295,1,0.659,1,0.203805432266707,0.778101519312619,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_23023","Sporothrix",NA,69,15,4,2,13,2,52,0.117647058823529,0.0983616808404211,0.0491231835433435,0.392592185441157,0.6035,0.873,1,1,0.203805432266707,0.778101519312619,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_25723","Ceratocystiopsis","manitobensis",69,15,4,2,13,2,52,0.117647058823529,0.0477542692915095,0.0358203776218411,1.95120191835732,0.125,1,0.25,1,0.203805432266707,0.778101519312619,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_7106","Ophiostoma","denticiliatum",69,15,5,2,13,3,51,0.111111111111111,0.0627214191891281,0.0392332383067917,1.23338510942152,0.3345,1,0.669,1,0.296501681316737,0.893932158878959,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_9363","Sporothrix",NA,69,15,5,2,13,3,51,0.111111111111111,0.149949974987495,0.0528222050364524,-0.735275323125595,0.9145,0.455,0.91,1,0.296501681316737,0.893932158878959,"avoiding",FALSE
"asv","Pityophthorus puberulus","ASV_22950","Sporothrix",NA,69,15,6,2,13,4,50,0.105263157894737,0.0389168268344692,0.0313338646300825,2.11740019443918,0.095,1,0.19,1,0.604282195740664,1,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_7618","Leptographium","lundbergii",69,15,7,2,13,5,49,0.1,0.0761932344618415,0.0368003368417867,0.64691705514842,0.5185,0.933,1,1,0.640922733172084,1,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_13560","Hawksworthiomyces",NA,69,15,7,2,13,5,49,0.1,0.105143674594188,0.0481873930961777,-0.106743159645957,0.745,0.707,1,1,0.640922733172084,1,"avoiding",FALSE
"asv","Pityophthorus puberulus","ASV_1122","Raffaelea","arxii",69,15,8,2,13,6,48,0.0952380952380952,0.0367900400416665,0.0281275252259362,2.07796650174307,0.1,1,0.2,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_3556","Sporothrix","rossii",69,15,9,2,13,7,47,0.0909090909090909,0.0582247645561909,0.0283319493047443,1.1536208116618,0.3855,1,0.771,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_3603","Sporothrix","eucastaneae",69,15,10,2,13,8,46,0.0869565217391304,0.0356564151641036,0.0265558655302642,1.93178062739333,0.125,1,0.25,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_660","Grosmannia","francke-grosmanniae",69,15,13,2,13,11,43,0.0769230769230769,0.0299095416654202,0.0227788063058238,2.06391566908565,0.1,1,0.2,1,0.718285567471058,1,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_6117","Leptographium","gracile",69,15,13,2,13,11,43,0.0769230769230769,0.0927228286507929,0.0380971631351423,-0.414722525970487,0.835,0.554,1,1,0.718285567471058,1,"avoiding",FALSE
"asv","Pityophthorus puberulus","ASV_8974","Ophiostoma","karelicum",69,15,3,1,14,2,52,0.0588235294117647,0.0611923608863267,0.04462399089906,-0.0530842586428528,0.75,0.742,1,1,0.526587013780204,1,"avoiding",FALSE
"asv","Pityophthorus puberulus","ASV_9224","Ophiostoma","sparsiannulatum",69,15,3,1,14,2,52,0.0588235294117647,0.0301032869375872,0.029410991477454,0.976513916444945,0.512,1,1,1,0.526587013780204,1,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_16537","Graphilbum",NA,69,15,3,1,14,2,52,0.0588235294117647,0.0378130241591396,0.0281934101470115,0.745227524555139,0.643,1,1,1,0.526587013780204,1,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_5724","Graphilbum",NA,69,15,4,1,14,3,51,0.0555555555555556,0.0575271295778622,0.0366784286534353,-0.0537529576562698,0.8125,0.8005,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus puberulus","ASV_11600","Ophiostoma","undulatum",69,15,4,1,14,3,51,0.0555555555555556,0.00872658551497971,0.0202203250388409,2.31593557228298,0.1575,1,0.315,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_22166","Grosmannia","cucullata",69,15,4,1,14,3,51,0.0555555555555556,0.00872658551497971,0.0202203250388409,2.31593557228298,0.1575,1,0.315,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_1646","Raffaelea","arxii",69,15,5,1,14,4,50,0.0526315789473684,0.0338327058265982,0.0252256827631159,0.745227524555143,0.643,1,1,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_7819","Hawksworthiomyces",NA,69,15,5,1,14,4,50,0.0526315789473684,0.0612850284791532,0.0388392042049336,-0.222801926788334,0.816,0.6865,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus puberulus","ASV_15268","Grosmannia","olivacea",69,15,5,1,14,4,50,0.0526315789473684,0.0623060068045732,0.0385750346245313,-0.250795053105474,0.8265,0.6785,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus puberulus","ASV_8131","Graphilbum",NA,69,15,6,1,14,5,49,0.05,0.11724716847588,0.0447584012866823,-1.50244795485779,1,0.1665,0.333,1,1,1,"avoiding",FALSE
"asv","Pityophthorus puberulus","ASV_13249","Ophiostoma","denticulatum",69,15,6,1,14,5,49,0.05,0.0672349332561018,0.03204943063646,-0.53776098089228,0.9295,0.6245,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus puberulus","ASV_5162","Sporothrix",NA,69,15,7,1,14,6,48,0.0476190476190476,0.0487982086281242,0.0363153773514416,-0.0324700194538887,0.736,0.7375,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus puberulus","ASV_21569","Sporothrix",NA,69,15,7,1,14,6,48,0.0476190476190476,0.0737986787880148,0.0370139285455098,-0.707291341333264,0.937,0.5095,1,1,1,1,"avoiding",FALSE
"asv","Pityophthorus puberulus","ASV_4044","Graphilbum",NA,69,15,6,0,15,6,48,0,0.039802796134909,0.0336742491740629,-1.18199505887028,1,0.3425,0.685,1,0.327279732759129,0.898494670059224,"avoiding",FALSE
"asv","Pityophthorus puberulus","ASV_4337","Ophiostoma","undulatum",69,15,4,0,15,4,50,0,0,0,NA,1,1,1,1,0.569624557982004,1,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_7886","Grosmannia",NA,69,15,4,0,15,4,50,0,0,0,NA,1,1,1,1,0.569624557982004,1,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_11554","Raffaelea","crossotarsi",69,15,3,0,15,3,51,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_27488","Ceratocystiopsis","synnemata",69,15,4,0,15,4,50,0,0,0,NA,1,1,1,1,0.569624557982004,1,"co-occurring",FALSE
"asv","Pityophthorus puberulus","ASV_28495","Raffaelea","subfusca",69,15,3,0,15,3,51,0,0.0118000176558867,0.0235617483606904,-0.50081248111339,1,0.7995,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_28495","Raffaelea","subfusca",69,5,3,1,4,2,62,0.142857142857143,0.0494294766430833,0.079999683322701,1.16785045057232,0.309,0.972,0.618,1,0.204794442111692,0.778101519312619,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_4337","Ophiostoma","undulatum",69,5,4,1,4,3,61,0.125,0.0430840420210105,0.0694120901893108,1.18013962345142,0.309,0.972,0.618,1,0.265037287406261,0.865061481276482,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_7886","Grosmannia",NA,69,5,4,1,4,3,61,0.125,0.0219484742371186,0.0475705350214335,2.16628897943759,0.176,1,0.352,1,0.265037287406261,0.865061481276482,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_11600","Ophiostoma","undulatum",69,5,4,1,4,3,61,0.125,0.0430840420210105,0.0694120901893108,1.18013962345142,0.309,0.972,0.618,1,0.265037287406261,0.865061481276482,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_23023","Sporothrix",NA,69,5,4,1,4,3,61,0.125,0.0597084256413922,0.0778507025095563,0.838676752474946,0.4175,0.953,0.835,1,0.265037287406261,0.865061481276482,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_1646","Raffaelea","arxii",69,5,5,1,4,4,60,0.111111111111111,0.0585570563059316,0.0706440715702949,0.74392731954705,0.4585,0.945,0.917,1,0.321572880682702,0.893932158878959,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_9363","Sporothrix",NA,69,5,5,1,4,4,60,0.111111111111111,0.0195097548774388,0.042284920019053,2.16628897943754,0.176,1,0.352,1,0.321572880682702,0.893932158878959,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_21569","Sporothrix",NA,69,5,7,1,4,6,58,0.0909090909090909,0.047660193733231,0.057126908514443,0.757066998731878,0.4585,0.945,0.917,1,0.424211904190528,0.959906117673447,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_1122","Raffaelea","arxii",69,5,8,1,4,7,57,0.0833333333333333,0.042441675383146,0.0526876284973414,0.77611498403749,0.441,0.942,0.882,1,0.47064642804613,1,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_8274","Sporothrix","rossii",69,5,12,1,4,11,53,0.0625,0.0538057261231351,0.0542650959354493,0.160218529553639,0.609,0.811,1,1,1,1,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_660","Grosmannia","francke-grosmanniae",69,5,13,1,4,12,52,0.0588235294117647,0.0305961804431634,0.0363249222051689,0.777079405956298,0.4585,0.945,0.917,1,1,1,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_6117","Leptographium","gracile",69,5,13,1,4,12,52,0.0588235294117647,0.049123826619193,0.0425910762338276,0.227740260408535,0.6535,0.8385,1,1,1,1,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_8895","Ceratocystiopsis","manitobensis",69,5,13,1,4,12,52,0.0588235294117647,0.028245740517318,0.0354604100280508,0.862307820757242,0.427,0.9525,0.854,1,1,1,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_3556","Sporothrix","rossii",69,5,9,0,5,9,55,0,0.0123908107900104,0.0282844003517652,-0.438079317076173,1,0.839,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_3603","Sporothrix","eucastaneae",69,5,10,0,5,10,54,0,0.0359108125491313,0.0357226812466487,-1.00526643846199,1,0.4975,0.995,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_4044","Graphilbum",NA,69,5,6,0,5,6,58,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_5162","Sporothrix",NA,69,5,7,0,5,7,57,0,0.0627829066048185,0.0714012578897115,-0.879296926418227,1,0.475,0.95,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_5724","Graphilbum",NA,69,5,4,0,5,4,60,0,0.108884799542628,0.103020815131559,-1.0569203845221,1,0.3445,0.689,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_6045","Sporothrix",NA,69,5,7,0,5,7,57,0,0.0142798672063304,0.033087804609012,-0.431574937505557,1,0.843,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_6746","Graphilbum",NA,69,5,4,0,5,4,60,0,0.020760380190095,0.0465310353237911,-0.44616200876752,1,0.834,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_6959","Ophiostoma","adjuncti",69,5,7,0,5,7,57,0,0.0142798672063304,0.033087804609012,-0.431574937505557,1,0.843,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_7106","Ophiostoma","denticiliatum",69,5,5,0,5,5,59,0,0.0549580345728428,0.0703356643885212,-0.781367959635169,1,0.5725,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_7618","Leptographium","lundbergii",69,5,7,0,5,7,57,0,0.0146436854791031,0.0334270185975405,-0.438079317076175,1,0.839,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_7819","Hawksworthiomyces",NA,69,5,5,0,5,5,59,0,0.0385053637930081,0.061261136918911,-0.628544714146853,1,0.688,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_8131","Graphilbum",NA,69,5,6,0,5,6,58,0,0.0160080040020011,0.0366772020895965,-0.436456520399133,1,0.84,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_8974","Ophiostoma","karelicum",69,5,3,0,5,3,61,0,0.07391791133662,0.092532025359774,-0.79883598191242,1,0.5555,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_9224","Ophiostoma","sparsiannulatum",69,5,3,0,5,3,61,0,0.0712975535386734,0.0922214879433073,-0.77311215779237,1,0.5725,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_11554","Raffaelea","crossotarsi",69,5,3,0,5,3,61,0,0.0482384049167439,0.0675761896409529,-0.71383730235524,1,0.6625,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_13249","Ophiostoma","denticulatum",69,5,6,0,5,6,58,0,0.0161080540270136,0.0367697204572949,-0.438079317076175,1,0.839,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_13560","Hawksworthiomyces",NA,69,5,7,0,5,7,57,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_15258","Ophiostoma","pallidulum",69,5,7,0,5,7,57,0,0.0448587930328808,0.0554205350071379,-0.809425477886547,1,0.562,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_15268","Grosmannia","olivacea",69,5,5,0,5,5,59,0,0.0386304263242737,0.0614374198065701,-0.628776834149253,1,0.6875,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_15738","Graphilbum",NA,69,5,7,0,5,7,57,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_16537","Graphilbum",NA,69,5,3,0,5,3,61,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_17726",NA,NA,69,5,3,0,5,3,61,0,0.0237261487886802,0.0531783260843317,-0.44616200876753,1,0.834,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_22166","Grosmannia","cucullata",69,5,4,0,5,4,60,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_22950","Sporothrix",NA,69,5,6,0,5,6,58,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_25723","Ceratocystiopsis","manitobensis",69,5,4,0,5,4,60,0,0.0200100050025013,0.0458465026119953,-0.436456520399134,1,0.84,1,1,1,1,"avoiding",FALSE
"asv","Pseudopityophthorus minutissimus","ASV_27488","Ceratocystiopsis","synnemata",69,5,4,0,5,4,60,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Xyleborinus attenuatus","ASV_660","Grosmannia","francke-grosmanniae",69,24,13,12,12,1,44,0.48,0.175963446110508,0.0563298518444793,5.39743215957509,5e-04,1,0.001,0.3315,3.2129560114677e-06,0.00142012655706872,"co-occurring",FALSE
"asv","Xyleborinus attenuatus","ASV_5162","Sporothrix",NA,69,24,7,7,17,0,45,0.291666666666667,0.115928568293802,0.0504906893227728,3.48060406245239,0.003,1,0.006,0.5304,0.000320794218950496,0.0354477611940298,"co-occurring",FALSE
"asv","Xyleborinus attenuatus","ASV_1122","Raffaelea","arxii",69,24,8,7,17,1,44,0.28,0.105383780002645,0.0488258252180978,3.57630862801335,0.002,1,0.004,0.473571428571429,0.00195063581523125,0.101969188042269,"co-occurring",FALSE
"asv","Xyleborinus attenuatus","ASV_6117","Leptographium","gracile",69,24,13,8,16,5,40,0.275862068965517,0.182762249060951,0.0546595221467138,1.70326809031871,0.0975,0.9805,0.195,1,0.0488231696355849,0.397174987342243,"co-occurring",FALSE
"asv","Xyleborinus attenuatus","ASV_3603","Sporothrix","eucastaneae",69,24,10,7,17,3,42,0.259259259259259,0.130777795676728,0.0515017174980944,2.4947025036065,0.0255,0.9975,0.051,1,0.0261454996120805,0.304113442856305,"co-occurring",FALSE
"asv","Xyleborinus attenuatus","ASV_3556","Sporothrix","rossii",69,24,9,6,18,3,42,0.222222222222222,0.127307433768249,0.0536161665761781,1.77026435336658,0.0915,0.98,0.183,1,0.0559910156857852,0.424404932746226,"co-occurring",FALSE
"asv","Xyleborinus attenuatus","ASV_1646","Raffaelea","arxii",69,24,5,5,19,0,45,0.208333333333333,0.0677964480815915,0.0397907315619123,3.53190001126453,0.0015,1,0.003,0.3978,0.00378199500236375,0.125373134328358,"co-occurring",FALSE
"asv","Xyleborinus attenuatus","ASV_7106","Ophiostoma","denticiliatum",69,24,5,5,19,0,45,0.208333333333333,0.074550722654775,0.0425575831271036,3.14356692387816,0.0065,1,0.013,0.767684210526316,0.00378199500236375,0.125373134328358,"co-occurring",FALSE
