"insect_taxon","fungal_taxon","t_stat","p_perm","q_value_within_insect","q_value_global","insect_order","insect_family","insect_subfamily","insect_genus","insect_species","fungal_kingdom","fungal_phylum","fungal_class","fungal_order","fungal_family","fungal_genus","fungal_species","direction"
"Pityogenes hopkinsi","ASV_10884",-2.11837219921552,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Cryptococcus","s__aureus","negative"
"Pityogenes hopkinsi","ASV_10910",-2.16735022040508,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_14209",-3.1787697744939,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophora","s__cinerea","negative"
"Pityogenes hopkinsi","ASV_15235",-3.03738241701778,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Steccherinaceae","g__Steccherinum","s__fimbriatum","negative"
"Pityogenes hopkinsi","ASV_16122",-2.74124497798396,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophora",NA,"negative"
"Pityogenes hopkinsi","ASV_17719",-2.44805838372528,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__herbarum","negative"
"Pityogenes hopkinsi","ASV_19273",-2.99391790448114,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophora","s__cinerea","negative"
"Pityogenes hopkinsi","ASV_19786",-3.07319273905724,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__herbarum","negative"
"Pityogenes hopkinsi","ASV_20272",-2.52604065768735,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Tubulicrinaceae","g__Tubulicrinis","s__chaetophorus","negative"
"Pityogenes hopkinsi","ASV_20815",-2.91124529548445,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Rhynchogastremataceae","g__Papiliotrema","s__wisconsinensis","negative"
"Pityogenes hopkinsi","ASV_22186",-2.6710734465822,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_22335",-3.0751870684925,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Ostropales","f__Stictidaceae","g__Cryptodiscus","s__pallidus","negative"
"Pityogenes hopkinsi","ASV_23278",-2.60135803134477,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__dimennae","negative"
"Pityogenes hopkinsi","ASV_24281",-2.68980471338315,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Gloeocystidiellaceae","g__Gloeocystidiellum","s__kenyense","negative"
"Pityogenes hopkinsi","ASV_25048",-2.23399899878167,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Caliciales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_25451",-2.30154820450638,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__Lecanoraceae","g__Lecanora",NA,"negative"
"Pityogenes hopkinsi","ASV_26197",-2.37447784635256,0.008,0.0901172291296625,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_127",2.95183936871457,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Thelebolales","f__Pseudeurotiaceae","g__Hyphozyma","s__roseonigra","positive"
"Pityogenes hopkinsi","ASV_298",2.87426744234936,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Thelebolales","f__Pseudeurotiaceae","g__Hyphozyma","s__roseonigra","positive"
"Pityogenes hopkinsi","ASV_864",3.78663217136396,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales",NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_969",3.16295105623405,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora","s__populina","positive"
"Pityogenes hopkinsi","ASV_998",2.63309021055987,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Irpicaceae","g__Irpex","s__lacteus","positive"
"Pityogenes hopkinsi","ASV_1188",-2.84689453792837,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiomycetes_ord_Incertae_sedis","f__Symmetrosporaceae","g__Symmetrospora",NA,"negative"
"Pityogenes hopkinsi","ASV_1714",-2.94640850879916,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__Catillariaceae","g__Catillaria","s__chalybeia","negative"
"Pityogenes hopkinsi","ASV_2274",1.85983773646881,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Neocucurbitaria","s__quercina","positive"
"Pityogenes hopkinsi","ASV_2286",3.37016065665207,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Teratosphaeriaceae",NA,NA,"positive"
"Pityogenes hopkinsi","ASV_2350",3.66316479501755,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Sorocybe",NA,"positive"
"Pityogenes hopkinsi","ASV_2515",3.77183760420209,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Coryneliales","f__Coryneliales_fam_Incertae_sedis","g__Coryneliales_gen_Incertae_sedis",NA,"positive"
"Pityogenes hopkinsi","ASV_2827",3.29564260935149,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_2871",-2.73916025088781,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Mycenaceae","g__Mycena","s__abramsii","negative"
"Pityogenes hopkinsi","ASV_3009",-2.03487526593353,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Parafenestella","s__salicis","negative"
"Pityogenes hopkinsi","ASV_3649",-2.46860005800415,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_3916",-2.16331594673889,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_3972",-2.32700659103614,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__herbarum","negative"
"Pityogenes hopkinsi","ASV_4992",-2.72262883932392,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Caliciales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_5533",-4.03254469507988,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_5997",2.92437373615421,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_6390",-2.42518824322965,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__dimennae","negative"
"Pityogenes hopkinsi","ASV_8783",-2.68669925602319,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycopsidaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_8888",-2.18005733847089,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina",NA,"negative"
"Pityogenes hopkinsi","ASV_9342",-2.63528637226584,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_10518",-3.15791162007646,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_11372",-2.39913012122131,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Phoma","s__aloes","negative"
"Pityogenes hopkinsi","ASV_13443",-2.52836342302327,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_14991",-2.6737695351308,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophoraceae_gen_Incertae_sedis",NA,"negative"
"Pityogenes hopkinsi","ASV_15972",-2.91288940090057,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideaceae","g__Dothidea",NA,"negative"
"Pityogenes hopkinsi","ASV_17203",-2.63201233904358,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis","s__clastophylla","negative"
"Pityogenes hopkinsi","ASV_18008",-2.44910281602394,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium",NA,"negative"
"Pityogenes hopkinsi","ASV_20302",-2.13698841607581,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Amphisphaeriaceae","g__Monochaetia","s__monochaeta","negative"
"Pityogenes hopkinsi","ASV_20375",-2.81049668257676,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_20518",-2.54953371450883,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Sporobolomyces","s__cellobiolyticus","negative"
"Pityogenes hopkinsi","ASV_21208",-2.66621988963515,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__Ramalinaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_21306",-2.68588925718641,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Hysteriales","f__Hysteriaceae","g__Hysterium",NA,"negative"
"Pityogenes hopkinsi","ASV_23284",-2.10870069312094,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__Lecanoraceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_24676",-2.18585732514163,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium",NA,"negative"
"Pityogenes hopkinsi","ASV_25425",-2.74862973936541,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Dacrymycetes","o__Dacrymycetales","f__Dacrymycetaceae","g__Dacrymyces","s__chrysospermus","negative"
"Pityogenes hopkinsi","ASV_27506",-2.58100559778284,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium",NA,"negative"
"Pityogenes hopkinsi","ASV_27514",-2.67253062069939,0.009,0.0945,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Ramularia",NA,"negative"
"Pityogenes hopkinsi","ASV_221",2.88915886593666,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Teratosphaeriaceae","g__Capnobotryella","s__renispora","positive"
"Pityogenes hopkinsi","ASV_669",3.91735676545205,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Parafenestella","s__ontariensis","positive"
"Pityogenes hopkinsi","ASV_681",3.06665869618099,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes",NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_1147",-2.77517243598654,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Irpicaceae","g__Ceriporia","s__lacerata","negative"
"Pityogenes hopkinsi","ASV_1495",-2.78250583867546,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Rhytismatales","f__Rhytismataceae","g__Colpoma",NA,"negative"
"Pityogenes hopkinsi","ASV_1646",-2.18013514693634,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Ophiostomatales","f__Ophiostomataceae","g__Raffaelea","s__arxii","negative"
"Pityogenes hopkinsi","ASV_1669",3.70398911347508,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_2000",2.57481641497484,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae",NA,NA,"positive"
"Pityogenes hopkinsi","ASV_2182",3.16072830337816,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales",NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_2354",-2.63701507583298,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Botryosphaeriales","f__Botryosphaeriaceae","g__Diplodia",NA,"negative"
"Pityogenes hopkinsi","ASV_2832",-2.77175918148815,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Parafenestella","s__austriaca","negative"
"Pityogenes hopkinsi","ASV_3273",-2.0432811862126,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Dothidotthiaceae","g__Dothidotthia","s__negundinicola","negative"
"Pityogenes hopkinsi","ASV_4660",-2.24265947858121,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__Catillariaceae","g__Catillaria","s__nigroclavata","negative"
"Pityogenes hopkinsi","ASV_5089",2.50119849978389,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes",NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_5359",-2.45426273539551,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lophiotremataceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_5622",-3.12483082918387,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophora",NA,"negative"
"Pityogenes hopkinsi","ASV_5689",-2.29717578593577,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina","s__letifera","negative"
"Pityogenes hopkinsi","ASV_6296",-2.58906777342316,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Pucciniomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_6583",-2.62475019479495,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Chytridiomycota","c__Spizellomycetes","o__Spizellomycetales","f__Spizellomycetales_fam_Incertae_sedis","g__Spizellomycetales_gen_Incertae_sedis",NA,"negative"
"Pityogenes hopkinsi","ASV_6715",-2.7515857528443,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_6996",2.10796390740999,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Hymenochaetaceae","g__Phellinus","s__piceicola","positive"
"Pityogenes hopkinsi","ASV_7527",-2.66392581372908,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Togniniales","f__Togniniaceae","g__Phaeoacremonium","s__subulatum","negative"
"Pityogenes hopkinsi","ASV_8177",-3.297859788546,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis","s__cinerea","negative"
"Pityogenes hopkinsi","ASV_9623",-2.46463369261632,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Phaeotremellaceae","g__Phaeotremella",NA,"negative"
"Pityogenes hopkinsi","ASV_9831",-2.2460382464979,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_9981",-2.24105030065322,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_10720",-2.73441565899902,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Atheliales","f__Byssocorticiaceae","g__Byssocorticiaceae_gen_Incertae_sedis",NA,"negative"
"Pityogenes hopkinsi","ASV_11111",-2.64573369356569,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Botryosphaeriales","f__Phyllostictaceae","g__Phyllosticta","s__minima","negative"
"Pityogenes hopkinsi","ASV_11820",-2.17811765448624,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_14624",-2.83095987512859,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Hysteriales","f__Hysteriaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_15485",-2.30273192707218,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_15790",-2.30743083320127,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Ramularia",NA,"negative"
"Pityogenes hopkinsi","ASV_15997",-2.59072120732497,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Pringsheimia","s__smilacis","negative"
"Pityogenes hopkinsi","ASV_16223",-2.59608444529275,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_16482",-1.85766242991069,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_18535",-2.1723354767506,0.01,0.0981733746130031,1,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes",NA,NA,NA,NA,"negative"
